# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = benchmark_warfarin_new_model
# method = sample (Default)
#   sample
#     num_samples = 150
#     num_warmup = 150
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = benchmark-warfarin.data.R
# init = benchmark-warfarin.init.R
# random
#   seed = 6112019
# output
#   file = mac/new-warfarin-4-06112019-1.csv
#   diagnostic_file =  (Default)
#   refresh = 150
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,Eta.1.1,Eta.2.1,Eta.3.1,Eta.4.1,Eta.5.1,Eta.6.1,Eta.7.1,Eta.8.1,Eta.9.1,Eta.10.1,Eta.11.1,Eta.12.1,Eta.13.1,Eta.14.1,Eta.15.1,Eta.16.1,Eta.17.1,Eta.18.1,Eta.19.1,Eta.20.1,Eta.21.1,Eta.22.1,Eta.23.1,Eta.24.1,Eta.25.1,Eta.26.1,Eta.27.1,Eta.28.1,Eta.29.1,Eta.30.1,Eta.31.1,Eta.32.1,Eta.1.2,Eta.2.2,Eta.3.2,Eta.4.2,Eta.5.2,Eta.6.2,Eta.7.2,Eta.8.2,Eta.9.2,Eta.10.2,Eta.11.2,Eta.12.2,Eta.13.2,Eta.14.2,Eta.15.2,Eta.16.2,Eta.17.2,Eta.18.2,Eta.19.2,Eta.20.2,Eta.21.2,Eta.22.2,Eta.23.2,Eta.24.2,Eta.25.2,Eta.26.2,Eta.27.2,Eta.28.2,Eta.29.2,Eta.30.2,Eta.31.2,Eta.32.2,Eta.1.3,Eta.2.3,Eta.3.3,Eta.4.3,Eta.5.3,Eta.6.3,Eta.7.3,Eta.8.3,Eta.9.3,Eta.10.3,Eta.11.3,Eta.12.3,Eta.13.3,Eta.14.3,Eta.15.3,Eta.16.3,Eta.17.3,Eta.18.3,Eta.19.3,Eta.20.3,Eta.21.3,Eta.22.3,Eta.23.3,Eta.24.3,Eta.25.3,Eta.26.3,Eta.27.3,Eta.28.3,Eta.29.3,Eta.30.3,Eta.31.3,Eta.32.3,sigma_eta.1,sigma_eta.2,sigma_eta.3,sigma_y,kappa,R0,kin,kout,EC50,sigma_y_ref
-705.299,0.931104,0.172467,5,31,0,743.779,4.59111,2.81982,-0.0521136,0.21204,2.06071,1.16168,-0.845332,1.31191,-0.303505,0.0456311,0.724303,-0.661047,-0.376823,1.21393,0.628908,1.1862,-0.366611,-0.384922,-1.2548,-0.229508,0.4893,-1.07265,-0.135703,0.187915,-0.960706,-0.301205,0.0359649,-1.29981,0.107318,1.98866,-0.625509,1.14065,0.788256,0.619421,0.633564,1.3941,1.04766,-0.159222,1.28478,-0.0421456,1.44046,-1.03003,-0.451488,0.806514,0.683629,1.25066,-1.64791,1.4123,-0.16015,0.802664,0.352605,0.295395,0.898414,1.07326,1.0414,-0.492094,-0.738741,0.776942,-1.45378,-0.0879906,1.12442,-2.84339,0.840431,-0.700012,0.399398,0.367118,0.872285,0.0400749,1.15757,1.63196,-1.7007,0.720056,-1.42626,1.75652,0.0807,-0.183398,0.833489,-0.644645,0.273769,-1.43936,0.389793,0.0939427,2.11251,-0.536631,-1.09484,-1.50037,1.25844,1.29814,2.43627,-0.316744,1.53125,0.954069,0.589816,1.81668,-0.354609,0.414746,1.22834,1.28418,0.265263,0.0318781,0.155024,0.401362,0.661708,0.121102,98.604,5.87843,0.0596165,0.949221,2.94879
-696.595,0.955104,0.172467,5,31,0,757.139,4.58746,2.86119,-0.0181222,0.950677,-0.34444,1.73962,-0.875807,-1.50296,0.904437,0.460588,-1.77471,0.123424,1.27201,0.279866,-1.9224,-1.6367,-3.25582,-0.680183,1.6325,0.915372,0.979846,-0.554122,-0.376621,1.15186,0.976552,0.945775,-1.49155,0.420879,-0.186707,-0.216822,0.206743,1.06888,0.115492,1.89026,-0.39264,0.868093,1.63841,-0.6047,0.546373,1.49586,0.681447,-0.221565,-0.118775,-0.776957,-0.196084,0.30682,-0.960645,0.539784,0.159265,1.17925,-0.130367,0.944981,0.0765838,1.16476,0.960941,-0.29804,-1.071,0.3917,-1.81726,-0.191974,1.5166,0.0548798,1.24637,-1.23059,0.849851,0.770726,0.825712,0.19694,1.10471,0.882802,-1.61513,0.543677,-1.36543,1.13322,0.296523,0.328112,-0.264777,-0.366152,-0.34678,-0.973884,0.765931,0.261848,2.43552,-0.691282,-1.10363,-1.41933,1.16367,1.35542,1.87034,-0.565929,1.96827,0.692415,0.374654,1.46913,-0.803149,0.714076,1.31267,1.08972,0.781244,0.0365344,0.157147,0.418315,1.89381,0.130543,98.2442,5.61964,0.0572007,0.982041,3.35363
-688.572,0.969853,0.172467,5,31,0,737.985,4.59505,2.83878,-0.0072756,0.807607,-0.331901,1.92013,-0.824686,-1.12736,1.04767,0.230175,-0.930413,0.069326,1.5371,0.264556,-2.21471,-0.76121,-2.69929,-0.807214,0.746502,0.409232,1.13944,-0.932324,-1.59691,0.68422,0.300264,2.04348,-1.27682,0.256357,-1.59309,-0.0907633,0.486176,0.806651,-0.171072,0.881735,-0.830464,0.607131,1.41891,-0.383281,0.38752,0.773736,0.999852,0.763718,-0.117188,-0.810921,-0.177489,0.602893,-0.649965,0.887618,0.78932,1.0051,-0.0885681,0.989385,0.660254,1.23617,0.634134,0.128696,-0.8242,0.662631,-1.53493,-0.349826,1.54186,-0.463058,1.29454,-0.963219,0.622261,0.899258,1.1292,-0.0432927,1.19222,0.973231,-1.61846,0.493106,-1.4662,0.980718,0.162871,0.22196,-0.369484,-0.410359,-0.022742,-0.919966,0.735241,0.271021,2.13648,-0.68597,-1.03047,-1.37906,1.14223,1.12033,2.03226,-0.483308,2.05502,0.775549,0.280408,1.5653,-0.859218,0.837762,1.36356,1.10856,0.667427,0.0468814,0.165557,0.42104,0.632313,0.115933,98.993,5.79077,0.0584968,0.992751,3.00424
-691.949,0.814709,0.172467,5,31,0,736.24,4.58179,2.87446,0.119516,-0.116413,2.44497,-0.79352,-0.453562,0.129288,-2.22995,0.827749,1.3904,0.0704749,-3.45518,1.59914,0.272174,0.222794,1.32527,1.51593,0.332717,-1.06622,-0.0501358,-2.078,1.55151,-0.886393,0.517931,-1.54064,0.638355,-0.266687,-0.577735,0.484155,-0.740962,-0.927634,2.78103,-0.428109,0.204671,0.322511,1.1645,-0.412439,0.706536,0.924942,1.36239,-0.241175,-0.184602,-0.470919,-0.144761,0.235365,0.0132168,0.748928,0.409213,0.342878,-0.0533352,0.88993,0.801326,1.42293,-0.450256,0.654248,-0.691149,0.402348,-1.86131,-1.04501,1.38106,-0.829912,1.13479,-0.656738,0.230255,0.117771,1.53087,-0.119038,0.4626,1.06296,-1.52634,-0.0390232,-0.901583,0.701068,-0.454435,0.264432,0.420925,-1.00433,-1.99474,-1.03528,-0.534788,-0.538774,1.70912,-0.429912,-1.09943,-1.26948,0.807582,0.988833,1.52961,-0.279068,1.3349,0.460985,-0.165749,1.02687,-0.742221,0.552459,0.409766,1.04025,-0.0667039,0.0372402,0.159833,0.49728,0.717666,0.138763,97.6887,5.51419,0.0564465,1.12695,2.77877
-698.485,0.6225,0.172467,5,31,0,759.009,4.61047,2.84229,0.0912317,-1.80495,2.41657,-0.731559,-0.327877,0.450246,-2.35321,1.08148,1.36116,-0.599258,-2.28267,1.66212,-0.115816,-0.516905,1.37658,1.50642,0.628782,-1.16568,0.217969,-0.330285,1.49167,-1.43869,0.410061,-3.12705,0.278498,0.0147108,1.73575,-0.187571,-0.168962,-0.299546,0.18126,-0.587663,-0.502487,0.443187,0.715878,-0.993916,0.596585,0.190352,1.01101,-1.39093,-0.214559,0.602913,0.714195,0.325761,-0.598471,0.413687,0.0115768,0.589719,-0.027762,1.14478,0.840208,1.40502,0.304113,0.0555512,-0.876159,0.893963,-2.29679,-0.227992,1.68296,-1.70101,1.18994,-0.0754567,0.333854,1.22054,1.02639,0.615264,0.210711,1.07071,-1.87273,0.149614,-1.0089,0.845439,-0.630722,-0.48455,0.293518,-0.899764,-1.83091,-1.35576,-0.10731,-0.546247,1.30655,-0.488402,-1.2315,-1.53948,0.590207,1.23963,1.27999,-0.511956,1.60376,0.600285,-0.40312,1.22563,-0.903452,0.684933,0.646352,1.06153,0.0830106,0.0389824,0.181777,0.501642,1.43754,0.129437,100.532,5.86021,0.0582922,1.09552,3.12926
-703.651,0.93138,0.172467,5,31,0,752.495,4.58207,2.8958,0.103134,1.81919,-0.147256,0.547782,1.46913,-1.82325,-0.211686,0.835173,-0.887865,0.0139685,0.183142,-2.49896,-2.03526,0.727449,-2.55101,2.66463,1.76888,1.0146,0.0131741,-0.348829,0.519991,1.32843,0.310767,3.13953,-0.680335,0.204223,0.134214,-0.103662,-0.214207,-1.64077,0.635883,0.44618,-0.079934,1.0909,1.02379,0.128391,0.370509,0.647452,0.995979,-0.0587409,-0.231522,-0.860209,-0.740943,0.360223,-1.35864,0.950428,-0.523879,-0.17926,-0.373109,-0.153302,-0.366928,1.23694,0.88704,-0.284728,-0.250943,0.0865372,-0.40681,-0.537748,1.26245,-1.15858,0.452249,-0.932272,0.173849,-0.231553,0.597221,-1.22127,0.620905,1.24613,-2.45763,0.518296,-1.74019,0.891875,-0.145839,0.25984,0.242181,-0.389406,-0.258237,-1.53796,0.0359655,-0.29854,1.8991,-0.503462,-1.0247,-1.59762,0.616348,1.10346,1.63915,-0.850222,1.42819,0.00193873,0.296898,1.27322,-0.707871,0.792851,0.927232,1.20261,0.409913,0.0314197,0.197909,0.390602,1.17967,0.10824,97.716,5.39927,0.0552548,1.10864,3.26042
-705.137,0.97102,0.172467,5,31,0,761.03,4.59507,2.92851,-0.00578873,-3.14328,-0.111314,0.697683,-1.47285,1.46577,0.129763,0.514725,0.396942,0.635263,-0.0394871,1.68556,0.411444,-0.718204,0.171562,-0.169188,0.260662,-0.427921,-0.29085,-0.391511,0.184637,-0.0202067,0.770923,-1.9031,-0.981332,-1.89952,1.52723,0.58327,0.241809,0.301767,-0.0599177,-0.613516,-0.786165,-0.648341,1.1035,-1.55754,0.775497,-0.522373,0.139873,-2.0991,-0.809125,0.0740411,-0.110864,-0.0697442,-2.06717,0.63786,-1.06897,0.303307,-0.683266,-0.128012,1.0202,0.940927,-0.0432261,0.0580522,-1.59194,-0.729328,-3.09832,-0.744605,0.668931,-2.44923,0.844639,-1.07144,0.218989,0.925956,0.8233,1.12208,1.02507,1.34017,-1.69996,0.020793,-0.899201,0.890337,0.224429,-0.406908,0.0812169,-0.776616,-1.51509,-1.05582,0.153936,0.0700828,1.42986,-0.543163,-0.81107,-1.26908,0.773272,1.0616,1.30268,-0.252691,1.85228,1.31199,-0.146729,1.08064,-0.637877,0.475213,0.904779,0.974376,0.425436,0.0470345,0.103328,0.499611,1.87943,0.150333,98.9946,5.29392,0.0534768,0.994228,3.19126
-698.434,1,0.172467,5,31,0,744.245,4.59369,2.8691,0.0521416,1.41538,1.18628,2.28232,-0.231375,-0.605141,-0.490796,1.06514,1.15373,-0.827492,-0.154777,-0.956255,-2.11309,0.11291,-0.572736,1.08539,-0.373763,0.40964,-1.19019,0.789349,0.167985,0.30926,0.113961,0.254178,0.29384,2.99043,-1.22704,-0.459639,0.230886,-0.746211,0.736595,1.49292,0.978442,1.70625,1.14476,-0.255662,1.08348,0.646128,1.94161,-0.485247,-0.353881,-0.388198,-0.204167,0.758037,-0.859543,0.740768,0.0240398,0.0105536,-0.207294,0.443354,-0.199205,0.671784,0.882647,0.438281,-0.364776,0.414998,-0.848023,-0.776722,1.3777,-0.562107,0.477244,-1.08844,-0.195838,-0.335018,0.889103,-1.30984,0.78405,1.01689,-2.23181,0.596121,-1.47193,0.791484,-0.28935,0.57924,0.35964,-0.397301,-0.491359,-1.8632,0.0219466,-0.0540939,2.24215,-0.548518,-0.425414,-1.77629,1.13899,1.54407,2.03678,-1.06682,1.29996,0.0428342,0.353097,1.7246,-0.696594,1.35294,1.22946,1.13626,-0.0485647,0.0575031,0.163407,0.372549,0.149383,0.114058,98.8588,5.61021,0.0567497,1.05352,2.96476
-696.671,0.989815,0.172467,5,31,0,741.71,4.59412,2.90624,0.149513,-2.33996,-0.164729,0.349257,-0.444088,-0.726828,-0.11935,0.254283,-0.747954,0.817988,0.983666,1.34677,0.587126,-1.00361,-0.370836,-0.515949,0.9258,-0.465847,-0.493185,-1.77585,0.118496,0.0780519,0.434078,-0.502099,-1.17576,-3.04823,1.24639,0.559699,0.337954,0.608836,0.0314361,0.244033,-0.855014,-0.514528,1.51323,-0.882249,0.37991,0.770201,0.496048,-0.301943,-0.345336,0.220033,0.284771,0.465217,-1.97151,0.686081,-1.04874,0.487853,-0.706335,0.390386,0.209917,1.90055,0.404855,0.301054,-0.925028,-0.527441,-2.89112,-0.774312,0.936632,-1.88454,1.09805,-1.02888,0.515055,1.52483,0.440668,0.636366,0.898511,1.53558,-2.09024,0.0472922,-1.28335,0.974398,-0.203588,-0.577189,-0.229473,-1.11499,-1.35203,-1.53422,0.016874,-0.187271,1.46927,-0.51465,-1.59056,-1.44945,0.714318,1.05737,1.44604,-0.475155,1.39957,1.08117,-0.683703,1.1029,-1.07079,0.284319,0.761161,0.892695,0.246007,0.04182,0.0999856,0.410654,1.40081,0.122371,98.9012,5.40801,0.0546809,1.16127,3.18342
-695.569,0.827668,0.172467,5,31,0,748.168,4.61582,2.92041,0.11236,0.456924,0.69477,0.747692,0.592771,0.389856,0.00134387,1.1743,0.663247,0.158623,-1.49323,-1.69926,-1.64175,0.555387,-0.380604,1.17313,-0.757884,1.1653,-0.145836,2.857,-0.486997,0.572639,-0.120411,0.562072,-0.134327,2.57569,-1.20554,-1.41878,0.284632,-0.711118,-0.125225,1.00648,1.02589,1.51209,0.933337,-0.861175,0.575937,-0.103236,1.6145,-0.299681,-0.832204,-1.01197,0.00596901,0.402703,-0.594423,0.825686,-0.241791,-0.00129748,-0.150688,0.190598,-0.00868423,0.217482,0.589253,-0.805747,-0.877655,1.11283,-1.38945,-1.25729,0.61926,-1.66208,0.526735,-1.23677,0.264543,-0.0214959,0.538081,-0.974134,0.767359,1.23369,-2.56178,-0.0309065,-1.74046,0.795599,-0.778851,-0.12256,-0.101933,-0.592669,-1.43579,-1.87528,-0.700023,-0.459136,1.81895,-1.01747,-0.999569,-2.32193,0.524531,1.32047,1.69157,-0.892695,1.10716,-0.116348,-0.236194,1.16849,-1.05151,0.659347,0.777171,1.14859,-0.102039,0.0347715,0.171091,0.411782,0.383118,0.119176,101.071,5.44891,0.0539118,1.11892,2.92194
-682.924,0.957711,0.172467,5,31,0,737.992,4.58963,2.82575,0.165222,-1.10549,0.0674825,1.21449,-0.725172,0.0871303,-0.640508,1.09009,-0.0798612,-0.166317,0.161101,2.13912,0.41007,-0.235465,-0.921401,0.0529081,0.952134,-0.329748,-0.939203,0.706761,0.842712,0.804719,-0.261459,-0.605382,0.587719,-1.24145,0.885386,1.17977,0.114687,-0.295393,0.436402,0.682388,-0.86084,0.804414,1.65796,-0.295834,1.15364,0.154837,1.8211,-0.691023,-0.165978,-0.905185,-0.0152352,0.258971,-1.1812,1.26858,-0.696766,0.782223,-0.348583,0.379571,0.222682,0.72614,0.43698,-0.276477,-0.974884,0.0360126,-0.313216,-0.247922,0.966315,-1.23182,0.712755,-0.768577,0.519154,0.420475,1.4772,0.614642,0.528236,0.589139,-1.57319,0.120724,-1.15664,-0.20193,-0.261221,-0.145381,-0.0177052,-1.50489,-0.349955,-1.3738,-0.0502701,-0.273804,1.16098,-0.641427,-0.857132,-1.34039,0.313726,0.831201,1.1376,-0.315712,1.21378,1.13431,-0.587343,0.575535,-0.980106,0.275292,0.829392,0.596998,0.0016347,0.0899345,0.179398,0.506197,0.0987718,0.10347,98.4584,5.83505,0.0592641,1.17965,3.11036
-681.591,0.872152,0.172467,5,31,0,728.735,4.60382,2.86286,0.190686,0.0329662,0.745723,0.48764,0.236891,-0.971311,-0.290349,1.19283,-0.568997,-1.06512,-0.768031,0.822069,0.442847,0.34726,-1.1728,-0.0445307,1.181,0.885822,-1.00845,-0.232318,0.246166,-0.3625,0.303367,1.4328,-0.795042,-2.4334,0.766489,-0.277281,0.125896,-0.901074,-0.619448,1.20037,-0.336648,0.765814,1.6848,-0.126482,0.880111,1.51314,1.12637,0.543388,-0.31053,0.323962,-0.483314,0.144566,-2.07197,1.25852,0.0627623,0.799632,-0.576382,0.48087,0.0217073,1.46548,0.465787,0.0809016,0.0745709,0.255877,-1.22812,0.200293,0.410732,-0.814304,1.09286,-0.554112,-0.496992,-0.101898,1.2113,-0.495256,0.0443028,0.268386,-1.95058,-0.0977182,-1.51292,0.273425,-0.423871,-0.156422,0.144848,-0.970828,-0.618472,-1.3472,0.266042,-0.4148,1.03055,-0.870546,-0.34838,-1.69627,0.423136,0.661675,1.05528,-0.962131,0.950267,0.762442,-0.451729,0.95314,-0.847136,0.737941,0.821225,0.500584,0.206586,0.0784082,0.176186,0.53834,0.343774,0.116047,99.8655,5.70283,0.0571051,1.21008,2.95557
-680.063,0.985245,0.172467,5,31,0,725.041,4.62168,2.82837,0.179927,-1.27885,-0.0590515,1.10153,-0.0671656,0.893233,-0.923926,0.291568,-0.480401,-0.347136,-0.62952,0.901468,-2.08691,0.268052,-0.301602,1.56613,1.28181,-0.0139282,-1.52859,-0.436318,0.628352,0.991375,-0.388625,-0.393947,-0.787435,0.895013,-0.280096,-0.153719,0.451723,-0.903191,0.546082,0.845616,-0.334212,1.01937,1.21057,-0.862248,0.762885,-0.34735,1.01987,-1.62795,-0.077412,0.0349158,0.949451,0.703518,0.194289,0.561331,-0.370375,0.436552,1.24337,0.445104,1.18539,1.07436,1.11908,-0.273052,-0.522029,-0.282406,-1.04884,-2.0444,1.44547,-0.769067,1.09376,0.115861,0.0487537,1.26229,0.562889,-0.00812062,0.567766,0.326757,-1.82595,-0.105204,-1.2573,0.50853,-0.283105,-0.364067,-0.261616,-1.01221,-1.74547,-1.18241,-0.549266,-0.523443,0.821748,-0.671098,-1.11697,-1.42001,0.419904,0.440635,1.31565,-0.245858,0.97243,0.322607,-0.332432,0.952853,-0.929797,0.616661,0.480371,0.200087,0.0711613,0.0793383,0.168351,0.549167,1.09295,0.14671,101.665,6.00933,0.0591092,1.19713,2.83032
-683.728,0.857079,0.172467,5,31,0,730.966,4.5927,2.93293,0.155212,1.22095,1.3237,0.568308,0.0614239,-0.938656,-1.16103,0.189682,-0.298619,-0.187681,0.281185,-1.60316,-0.710546,-0.396682,-0.201543,1.24097,-1.55642,-0.317799,-0.453164,-0.0728389,-0.0613343,-0.255928,-0.290349,-1.13739,-0.806806,-0.242433,0.349876,-1.05383,0.333701,-1.14369,0.584471,2.06626,1.77977,1.36698,1.68282,-1.03243,0.0633921,1.2519,1.9031,0.347771,-0.799244,-0.588145,-0.32026,-0.23879,-1.13376,1.12805,-0.978416,-0.588648,-0.691002,1.44146,-0.0254115,1.31922,0.484889,-0.415104,-0.467872,0.901999,-2.36587,-1.15964,0.41794,-2.4817,0.419729,-1.3915,1.07847,-0.755621,0.289358,-0.629723,0.495758,0.725802,-1.99584,-0.00770445,-1.58867,0.772739,-0.558881,-0.335513,-0.0189894,-0.488258,-1.20223,-1.35306,-0.0464227,-0.436385,1.93399,-0.789341,-0.942952,-1.79698,0.687114,0.968068,1.30721,-0.841058,1.29476,0.572527,-0.222652,1.30451,-0.774928,0.462466,0.659155,0.587954,-0.242953,0.0423716,0.101834,0.474101,0.386724,0.134966,98.7611,5.25813,0.0532409,1.16791,2.74933
-684.816,0.844838,0.172467,5,31,0,734.302,4.59608,2.94073,0.136127,0.948791,0.862526,1.36616,-0.0609251,-0.981023,-1.64816,-0.0719085,1.00262,-0.70912,-0.169015,-0.40002,-0.658819,0.10821,-0.683082,0.868459,-1.22013,-0.211843,-0.2719,1.17753,-0.450348,-0.0350263,-0.00773915,-0.915369,-0.821194,-0.0514747,0.305447,-0.356782,0.724542,-0.592644,1.0611,1.86164,1.14961,1.04169,2.01867,-1.50472,-0.0689573,0.837927,1.61559,-0.605789,-0.187004,-1.049,-0.379165,-0.104394,-1.41986,0.939172,-1.53191,-0.566881,-0.208965,0.655028,-0.629742,0.702242,0.850211,0.312516,-0.593874,0.699,-2.12917,-1.56671,0.414648,-2.15161,-0.117702,-1.065,0.962277,-1.18155,0.591395,-0.692971,0.522224,0.601797,-1.77461,0.0791533,-1.49338,0.614399,-0.605638,-0.607033,-0.160787,-0.652562,-1.50044,-1.35458,-0.135203,-0.479748,1.89145,-0.887584,-0.965066,-1.81449,0.5021,1.17516,1.3083,-0.785707,1.52388,0.5866,-0.142897,1.24229,-0.808142,0.524979,0.512067,0.476185,0.0224443,0.0459338,0.10866,0.459979,0.198461,0.11583,99.0951,5.23493,0.0528274,1.14583,2.94495
-691.252,0.687413,0.172467,5,31,0,741.672,4.59963,2.90473,0.123319,0.779947,0.107203,-0.991739,0.128396,0.281008,0.257581,1.32714,0.315438,-1.39015,-0.642282,1.34006,-0.930994,-0.399365,-0.184199,-0.363234,1.8593,0.0378747,0.144478,0.0431927,0.506792,0.338974,0.20702,0.805459,-0.127391,0.282084,-1.66441,0.809803,-1.29459,-0.0723387,0.818556,-0.799457,-0.107907,0.143895,0.350329,-0.290552,1.45517,0.391285,0.00923042,-0.831254,-1.20527,-0.142737,-0.123036,0.119026,-2.01362,0.50707,0.0202605,0.740445,-0.524359,-0.494748,0.588335,0.583639,-0.330663,0.948521,-1.33686,-1.27778,-1.66816,0.0145534,1.76764,-0.916174,1.71637,-1.38745,-0.474401,0.616896,1.97184,0.241082,1.01839,1.03913,-1.95394,0.0598169,-1.32296,0.777345,0.030684,-0.144204,0.0127522,-0.897038,-1.19343,-1.36192,-0.469748,-0.293656,1.29385,-0.448933,-1.22932,-1.50279,0.727324,0.843025,1.4315,-0.634862,1.15198,0.373179,0.0355571,0.933532,-0.605083,0.51543,0.956385,1.02397,-0.094906,0.0279202,0.105492,0.448804,1.69509,0.141309,99.4472,5.44609,0.0547636,1.13124,3.15437
-707.634,0.888495,0.172467,5,31,0,749.912,4.5785,2.9278,0.0997177,0.171239,-0.349235,-1.26815,-1.07615,1.45671,-0.0148186,0.936509,-0.490057,0.60702,-0.259105,1.363,-0.8425,0.408873,-0.994571,-0.818905,0.693912,0.0734079,-0.0533361,0.803998,1.09167,-0.4783,0.266788,0.311906,-0.432276,0.549671,-0.550943,2.98101,-1.70119,-0.122371,-0.53059,0.884894,-0.488993,-0.395233,0.623393,-1.34789,1.5062,0.424318,0.207154,-0.671469,-1.1106,0.530429,0.222849,0.429751,-1.3601,1.04397,0.873075,0.970389,-0.469563,-0.416472,-0.042206,0.209389,-0.708741,0.64306,-1.34203,-0.994516,-1.17678,0.028737,0.04494,-1.38592,1.04133,-0.882542,-0.350542,-0.0718015,1.91476,-0.211557,0.822996,0.922163,-1.88217,-0.0256596,-1.29484,1.04968,-0.152263,-0.117988,-0.10477,-0.722683,-0.693962,-1.15434,-0.393516,0.0980352,1.4686,-0.418706,-1.30147,-1.83051,0.809513,0.949484,1.20048,-0.869013,1.04681,0.526712,0.52638,0.803338,-0.730323,0.603173,0.65457,1.13162,0.108853,0.0305383,0.115119,0.515244,1.19318,0.094693,97.3682,5.21061,0.0535145,1.10486,3.46181
-712.751,0.995557,0.172467,5,31,0,763.917,4.59186,2.90643,0.134169,0.497839,0.380739,-1.14639,-1.22256,1.29211,0.30269,0.611904,-1.17177,1.04458,-0.604503,1.62424,-0.88065,-0.245242,-0.884573,-0.939332,-0.148735,0.671561,0.0991486,1.68086,0.722819,-0.520121,1.14116,1.03175,-0.617734,0.648035,-1.04725,2.48499,-1.92925,-0.44596,0.00620646,0.973866,-0.479036,-0.519219,0.341395,-1.46353,1.347,-0.125696,-0.0788267,-1.01651,-0.685562,0.183667,0.211171,0.394151,-1.09864,0.834766,0.937141,1.35658,-0.505676,-0.0718018,0.208807,0.350036,-0.830294,0.590478,-1.16137,-1.17028,-1.36776,-0.174212,0.30933,-1.44038,1.25518,-0.679183,-0.367631,0.178667,1.95621,0.31125,0.691454,0.916839,-1.8791,-0.261878,-1.23998,1.1629,-0.0460527,-0.0741104,-0.129849,-0.69472,-0.762324,-1.40347,-0.315743,0.184645,1.44395,-0.478903,-1.23111,-1.86834,0.69036,0.874934,1.44828,-1.05371,1.05587,0.347659,0.463719,0.725392,-0.511257,0.691094,0.683642,1.16269,0.0617545,0.0351497,0.107738,0.478349,1.33575,0.105817,98.6774,5.39477,0.0546708,1.14359,3.35179
-705.49,0.995735,0.172467,5,31,0,770.339,4.60855,2.87852,0.0421613,-0.365969,-0.0559976,0.722395,0.593597,-1.93966,-1.17783,0.595349,-0.50926,0.0648871,0.104691,0.395075,-0.693912,-0.00290387,-1.17053,1.90655,-0.16885,-0.399914,0.125362,-1.99348,0.792081,0.700589,0.50991,-3.1168,0.0443827,0.849746,1.78168,-1.32215,0.676458,0.686118,-0.112695,0.608951,1.02628,2.15592,2.03226,-0.204194,0.187178,1.26477,2.35406,1.57003,-0.334526,-0.423797,-0.643452,0.846128,-1.58162,0.591191,-1.5259,-0.544112,0.0124901,0.914653,-0.432247,2.42892,1.37925,-0.515166,-0.461711,1.64678,-1.69118,-1.36594,0.479799,-1.80785,0.845448,-1.70042,0.554045,1.33173,0.717083,-0.256961,0.66924,0.865399,-1.80601,0.470368,-1.58143,0.595645,-0.447076,0.145527,-0.0683106,-0.559093,-1.15735,-1.58082,0.319032,-0.237503,1.84286,-0.539517,-1.1292,-1.39704,0.329735,1.21851,1.92516,-0.356021,1.64544,0.574678,-0.171943,1.7715,-0.941374,0.359905,0.839071,0.811622,0.40362,0.0439022,0.0864091,0.432533,0.49569,0.110269,100.338,5.64081,0.0562179,1.04306,3.05196
-718.406,0.815119,0.172467,5,31,0,769.492,4.59335,2.91367,0.0597191,-0.143766,0.639501,0.135055,0.296685,-0.555982,0.709355,2.31122,-0.728634,0.438994,1.35748,0.810644,-1.11756,1.20018,1.76995,-0.603189,-0.214193,-0.757002,-0.618376,1.17888,1.28956,-0.513967,-0.623306,1.89257,-0.260435,-0.565703,-0.284574,-1.06447,-2.51477,-0.972384,-1.20916,0.57809,-0.510443,-0.0882266,0.320579,-0.075924,1.40908,-0.0977829,0.914386,-3.08609,-0.446464,0.0709744,-0.623574,0.249104,-1.70987,0.722445,-1.01297,1.11499,0.165667,0.241679,0.559884,0.279208,-0.287356,-0.00245217,0.397208,-0.310096,-1.50072,-0.725862,1.85199,-0.91319,1.79584,-0.643836,0.714682,-0.493344,1.26771,-0.267598,1.0131,1.34214,-1.78715,0.26806,-1.44853,1.01299,-0.0228427,-0.439922,0.0792902,-0.891216,-0.687418,-1.29308,-0.681751,-0.164437,2.19708,-1.08457,-0.807532,-2.08505,0.928803,1.00314,1.05885,-0.45835,1.76565,0.625451,0.0359747,1.41325,-1.3212,0.994709,0.52487,1.32927,-0.159534,0.0205928,0.135882,0.425072,1.00384,0.117704,98.8247,5.36383,0.0542762,1.06154,3.08278
