# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 0
# model = benchmark_warfarin_old_model
# method = sample (Default)
#   sample
#     num_samples = 150
#     num_warmup = 150
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = benchmark-warfarin.data.R
# init = benchmark-warfarin.init.R
# random
#   seed = 3172019
# output
#   file = mac/old-4-3172019-3.csv
#   diagnostic_file =  (Default)
#   refresh = 150
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,Eta.1.1,Eta.2.1,Eta.3.1,Eta.4.1,Eta.5.1,Eta.6.1,Eta.7.1,Eta.8.1,Eta.9.1,Eta.10.1,Eta.11.1,Eta.12.1,Eta.13.1,Eta.14.1,Eta.15.1,Eta.16.1,Eta.17.1,Eta.18.1,Eta.19.1,Eta.20.1,Eta.21.1,Eta.22.1,Eta.23.1,Eta.24.1,Eta.25.1,Eta.26.1,Eta.27.1,Eta.28.1,Eta.29.1,Eta.30.1,Eta.31.1,Eta.32.1,Eta.1.2,Eta.2.2,Eta.3.2,Eta.4.2,Eta.5.2,Eta.6.2,Eta.7.2,Eta.8.2,Eta.9.2,Eta.10.2,Eta.11.2,Eta.12.2,Eta.13.2,Eta.14.2,Eta.15.2,Eta.16.2,Eta.17.2,Eta.18.2,Eta.19.2,Eta.20.2,Eta.21.2,Eta.22.2,Eta.23.2,Eta.24.2,Eta.25.2,Eta.26.2,Eta.27.2,Eta.28.2,Eta.29.2,Eta.30.2,Eta.31.2,Eta.32.2,Eta.1.3,Eta.2.3,Eta.3.3,Eta.4.3,Eta.5.3,Eta.6.3,Eta.7.3,Eta.8.3,Eta.9.3,Eta.10.3,Eta.11.3,Eta.12.3,Eta.13.3,Eta.14.3,Eta.15.3,Eta.16.3,Eta.17.3,Eta.18.3,Eta.19.3,Eta.20.3,Eta.21.3,Eta.22.3,Eta.23.3,Eta.24.3,Eta.25.3,Eta.26.3,Eta.27.3,Eta.28.3,Eta.29.3,Eta.30.3,Eta.31.3,Eta.32.3,sigma_eta.1,sigma_eta.2,sigma_eta.3,sigma_y,kappa,R0,kin,kout,EC50,sigma_y_ref
-687.423,1,0.145882,5,31,0,723.12,4.58368,2.90703,0.131171,1.21647,0.391842,1.79649,-1.16614,0.693561,-0.884341,0.442055,-1.14801,-0.869069,-0.374844,-0.850817,-0.522567,0.0677161,-0.868684,-1.10882,0.400247,-0.453794,-1.42104,0.9083,1.55563,1.45453,0.0139529,-2.07012,-1.08676,-0.947187,0.410778,0.346295,1.62837,0.265529,-2.21786,-0.528563,0.732195,1.2771,1.92912,-0.223966,0.287055,-0.434957,1.22234,-0.0481603,-0.422301,0.11062,-0.586612,1.1211,-1.72806,1.18412,-0.202922,-0.069546,-0.452105,0.586603,0.225107,1.62207,0.148339,0.307448,-1.09085,-0.0391889,-2.54579,-0.99016,0.554213,-0.63601,0.988729,-1.07669,0.32169,1.19788,-0.0837856,-0.517882,0.610159,1.12311,-2.13626,0.276949,-1.5291,0.730226,-0.393345,-0.20215,0.148773,-0.791668,-1.3923,-1.31029,-0.309279,-0.0496538,1.90985,-0.838331,-1.41461,-1.83934,0.542504,0.920078,1.26387,-0.414127,1.41131,0.420181,0.0679816,1.17196,-1.14338,0.566352,0.890388,0.81709,0.208641,0.00641569,0.118235,0.460413,1.12978,0.133999,97.8739,5.3476,0.0546376,1.14016,2.9562
-690.018,0.863096,0.145882,5,31,0,738.153,4.56544,2.88,0.177932,-1.80058,0.0310779,2.05499,-2.23931,0.711364,-0.206688,-1.79798,-0.964212,0.119709,-0.0471309,0.222341,-0.1592,0.757415,0.904648,-0.435811,-0.44779,-0.147636,-0.694309,-0.7441,-0.182335,-0.948755,1.04789,-0.843023,-0.549212,-0.0523625,0.314799,-0.852587,2.30256,-0.793111,-0.435652,-0.347013,-0.801702,0.744334,2.38319,-0.230278,0.958028,0.729664,1.50415,-0.135965,0.558085,-0.433738,0.165102,0.0347101,-1.73077,0.894886,-0.725712,-0.61081,0.24393,0.74681,1.20524,0.887139,0.775687,0.11237,-1.54349,0.219146,-1.70238,-0.381896,1.10954,-1.06519,0.782466,-1.02973,-0.496431,0.381957,1.37295,0.0603098,0.297464,0.663238,-1.89659,-0.131017,-1.57927,1.10721,-0.641889,-0.393031,-0.266685,-0.845311,0.105861,-1.25958,-0.170761,0.0894928,1.47082,-0.97056,-1.03546,-1.63898,0.734083,0.894019,1.5859,-0.672634,1.41426,0.393909,-0.310058,1.03704,-0.856294,0.359649,0.984027,0.870305,-0.0269105,0.0022412,0.154935,0.465786,1.30268,0.129721,96.1045,5.39481,0.0561348,1.19474,3.0669
-682.929,0.918703,0.145882,5,31,0,736.075,4.58571,2.91227,0.19959,-1.97503,1.51969,1.57436,-0.82186,-0.0899711,0.56343,0.657301,0.0873065,-0.232799,-2.15259,0.178975,-0.308335,1.06949,0.0997772,0.947752,0.0891089,0.124387,-1.15762,0.15436,0.455852,-0.320266,-0.132713,0.344692,-2.71844,0.153271,0.957774,-0.75986,0.182523,-0.636323,0.178382,0.201167,0.728877,0.855141,2.42689,-0.555334,1.04739,0.0530851,1.62141,-0.490837,-0.608156,-0.377296,0.339545,0.548042,-1.73387,0.776522,-0.224417,0.477273,-0.638476,0.599838,0.0948649,0.477123,0.310329,0.338755,-1.47613,0.00601671,-1.87735,-1.43195,1.09823,-1.1373,0.315449,-1.11536,-0.717525,0.656617,1.8649,-0.413059,0.421367,0.923495,-2.21065,-0.0266214,-1.61294,1.02902,-0.679052,-0.233821,-0.117191,-0.79803,-1.31554,-1.88591,-0.521166,-0.308509,1.72277,-1.05038,-1.45201,-1.7586,0.573638,0.862617,1.54661,-0.404608,1.2409,0.375875,-0.319019,1.04523,-1.14508,0.464811,1.01599,0.855407,-0.383302,0.0164025,0.135831,0.419434,0.271959,0.117444,98.073,5.33046,0.054352,1.2209,2.93065
-700.803,0.927233,0.145882,5,31,0,741.415,4.61575,2.85664,0.146114,-0.155633,1.65631,2.76396,1.19722,-1.10182,0.795813,-1.31587,-0.0490305,0.320419,0.296284,1.29656,-1.301,-0.693373,-1.78686,-0.940322,-0.362395,-0.457265,1.08912,0.635306,0.792681,0.229137,-0.0890381,0.722504,1.98046,0.41827,-0.355711,-1.36773,-0.140301,-0.369202,-0.76194,0.393864,0.537112,2.47998,1.85019,-0.775718,0.177202,0.235604,0.526614,-1.99347,-0.335813,0.118548,-0.193479,0.525961,-0.546891,1.84271,-0.378313,0.805752,0.338215,0.0825391,1.00908,1.69273,0.86551,-0.40601,-2.44453,-0.223513,-1.60848,-0.714032,0.366974,-1.86345,1.57708,-1.33432,0.440102,1.13876,1.82602,-0.544512,0.187211,0.590907,-2.03954,0.184885,-1.81185,0.731095,-0.540964,-0.488902,-0.0749621,-1.09329,-1.21044,-1.53381,-0.0870121,-0.195902,1.76554,-0.756225,-1.34152,-1.85672,0.727819,1.06275,1.6803,-0.822342,1.61635,0.476384,-0.0455982,1.69761,-0.863284,0.402026,0.914035,0.634048,0.00626289,0.0185877,0.117464,0.402351,0.850179,0.12085,101.064,5.80728,0.0574617,1.15733,2.99959
-712.221,0.982211,0.145882,5,31,0,753.914,4.58071,2.90604,0.154139,0.629361,-0.992017,-0.800483,-1.67602,0.498262,-0.241846,-0.0143703,-1.71232,-0.781396,-0.916817,-1.19873,0.288407,0.564257,0.767863,1.75254,0.49464,0.15968,-1.04789,-0.417172,-0.36021,0.111124,-0.835651,-1.28352,-1.88985,-0.661556,0.926722,2.89639,0.730295,0.334499,1.10618,0.301514,-0.292522,-0.389713,2.16564,-0.358117,1.43757,-0.127411,1.63675,0.571427,-0.457254,-0.219287,0.373869,0.595047,-1.63596,0.096204,-0.0550429,0.266776,-0.0437054,0.0568268,-0.0823358,1.55656,0.684117,1.25589,1.50375,0.908369,-1.05059,0.392775,1.74348,-1.0465,0.868959,-1.75494,0.419212,0.540962,0.66317,-0.0158394,1.10893,0.920862,-1.72699,0.250892,-1.51679,0.30726,-0.217467,-0.198029,0.068469,-0.387434,-0.540139,-0.853507,-0.439445,-0.185977,1.42546,-0.587602,-0.784399,-1.25268,0.441851,0.948323,1.1075,-0.671734,1.8034,0.23173,-0.701211,0.932872,-0.673302,0.443645,0.559354,0.649345,0.146171,0.0380172,0.132139,0.514918,2.15366,0.198489,97.5838,5.33705,0.054692,1.16665,3.11068
-706.954,0.856727,0.145882,5,31,0,767.386,4.56108,2.89222,0.18456,0.12703,-0.717849,-1.3021,-1.08523,-0.466658,0.591868,2.15648,-1.86701,-0.525266,-0.128356,0.13385,1.06506,-0.235294,0.185645,0.552829,0.754825,0.493832,-0.701959,0.190428,-0.969056,-0.777272,-0.295318,-0.0237608,-2.36691,-0.13876,0.962797,1.69466,0.182948,0.666784,2.17546,0.228752,-1.39932,-0.0861488,1.83931,-0.745859,1.10654,1.03638,1.09562,-0.260017,-0.271045,-0.0976194,0.281812,0.685617,-2.14656,-0.170085,-0.787219,0.780345,0.309913,0.155669,-0.482523,1.0576,1.09088,0.130132,1.20681,0.479991,-1.35306,-0.405395,1.04508,-1.26765,0.557626,-1.83936,0.591765,-0.325526,0.846788,0.15364,0.589049,1.13114,-2.03299,0.0825313,-1.31978,0.693465,-0.138689,-0.355517,0.188627,-0.412863,-0.105894,-1.11096,-0.139416,0.0971376,1.42073,-0.417687,-1.10684,-1.31937,0.890013,0.951279,0.750309,-0.821884,1.41621,0.000269451,-0.313872,0.527514,-0.295077,0.521502,0.798197,0.941411,-0.0294409,0.0197394,0.106893,0.535354,2.75534,0.181001,95.6864,5.30611,0.0554532,1.20269,3.6217
-697.779,0.393344,0.145882,5,31,0,762.896,4.56954,2.89326,0.168627,-0.0413573,-0.964959,-1.20043,-1.34687,-0.391029,0.919139,2.35652,-2.113,-0.701367,0.261998,0.564579,1.16575,-0.447357,0.0465534,0.555253,0.907472,0.398729,-0.234354,0.239074,-0.750671,-0.705814,-0.130902,-0.0809181,-1.79659,-0.0960909,1.10672,1.84496,0.401209,0.936926,1.81613,0.117581,-0.98432,-0.113275,1.76009,-0.784295,1.21216,0.92638,0.984127,-0.276737,-0.177449,-0.26802,0.379626,0.668249,-2.07354,-0.0978963,-0.791037,0.824364,0.64481,0.194859,-0.256416,1.30198,1.02832,0.220231,1.16471,0.238653,-1.07027,-0.340739,1.50284,-1.20156,0.716414,-1.60902,0.393448,0.122827,1.07315,0.117674,0.689689,1.0224,-2.06462,0.12965,-1.28153,0.767042,-0.164478,-0.343779,0.231846,-0.493051,-0.187352,-1.05919,-0.235383,0.00931367,1.28267,-0.350852,-1.05532,-1.31505,0.753322,0.930689,0.908305,-0.819909,1.29673,0.166181,-0.35076,0.66408,-0.345858,0.621324,0.527054,0.823815,-0.00491689,0.0186231,0.108149,0.548993,1.80862,0.156192,96.4998,5.34563,0.0553952,1.18368,3.11022
-700.01,0.929268,0.145882,5,31,0,744.802,4.57039,2.88625,0.153872,-0.0606463,-0.702674,-0.988857,-1.1152,-0.41805,0.915652,2.28329,-2.20558,-0.34396,0.196582,0.722506,0.884108,-0.348774,0.346883,0.403139,0.748913,0.429343,-0.439772,0.237718,-0.497567,-0.277475,0.258974,0.149136,-1.51552,-0.0704393,1.00449,1.57654,0.436968,1.00276,1.71091,0.303959,-0.7306,0.114146,1.71423,-0.844506,1.21947,0.840696,1.08169,-0.454097,-0.360559,-0.338808,0.434731,0.580894,-1.75,-0.416458,-1.05547,0.841573,0.857321,0.0988696,-0.292748,1.41996,1.34758,0.32372,1.07842,0.188866,-1.50778,-0.335886,1.68282,-1.41425,0.832227,-1.40876,0.586312,-0.118787,1.20425,0.146335,0.743871,0.953923,-2.03553,0.148302,-1.24502,0.859517,-0.0911629,-0.18032,0.211734,-0.431276,-0.172982,-1.13339,-0.361991,0.080248,1.30534,-0.299729,-1.10955,-1.16336,0.506537,1.01536,0.879036,-0.855342,1.4011,0.142516,-0.423596,0.754769,-0.354873,0.653959,0.441657,0.850226,-0.00900207,0.0171146,0.106985,0.560712,2.46345,0.164534,96.582,5.38785,0.0557852,1.16634,3.48516
-703.013,0.178877,0.145882,5,31,0,761.463,4.56452,2.92032,0.138809,-1.18493,0.193953,-0.68451,-1.80439,-0.659631,0.622134,0.428881,-1.85354,-0.603283,-0.0243547,0.00877391,-0.00734344,0.0655046,0.636578,-0.470753,-0.421001,0.887297,0.0792616,0.0538037,-0.343973,1.52271,0.0805222,0.0180423,0.91915,-0.158681,0.153721,0.794141,0.662036,0.906439,0.929138,0.0702377,0.026987,0.165652,1.00997,-1.28454,1.69473,0.891445,1.46447,-0.29622,-0.460265,-0.11469,-0.331448,0.108984,-2.34842,0.660117,-0.718748,0.713032,-0.169927,-0.173702,-0.758673,1.40481,0.6146,1.26239,0.792598,0.119442,-2.78716,0.0113124,1.24272,-1.4623,0.337522,-0.725175,1.16853,0.632889,1.17294,0.403072,0.684345,0.960348,-1.88323,0.0850772,-1.15359,0.703308,0.079597,-0.131169,0.148363,-0.748701,-0.958034,-0.650266,0.140205,0.114168,1.52468,-0.541602,-0.674707,-1.22024,0.73254,0.7171,1.07987,-0.690715,0.862901,0.401744,0.0406465,0.70669,-0.34015,0.153907,0.288519,0.788928,-0.194378,0.036124,0.141353,0.595748,3.34984,0.217102,96.0163,5.17684,0.0539162,1.1489,3.97838
-693.494,0.365184,0.145882,5,31,0,751.931,4.61355,2.89865,0.100623,-1.12102,1.59573,1.25585,1.45484,0.836937,-0.0361123,0.827885,0.0929462,-0.44891,-0.732066,0.571058,-1.60093,0.101477,-0.264983,3.09279,1.68143,0.221186,-0.333062,-0.474096,1.64373,-0.12698,-0.0879956,0.50954,-1.77446,-0.929999,1.57317,0.657779,-0.449979,0.130456,-0.487018,1.12977,-1.33572,1.12879,2.14264,-0.325556,-0.238251,-0.264432,0.401407,-1.80319,-0.350891,-0.372406,0.455256,0.0605386,-0.981302,1.02668,-0.302912,-0.192414,0.105713,-0.375461,0.25705,0.87344,0.245105,-1.0023,-0.819354,0.10873,-0.866657,-1.18925,0.778146,-1.9999,1.97689,-1.53206,-0.504563,0.451725,1.11817,-0.214192,0.568695,0.777455,-1.7265,0.117595,-1.63442,0.614129,-0.623776,-0.286002,-0.147566,-0.833686,-0.992226,-1.50481,0.103962,-0.652399,1.57272,-1.05342,-1.22319,-2.01168,0.470737,1.59519,1.30229,-0.721157,1.41326,0.532668,-0.358685,1.16896,-1.30443,0.508862,1.03636,0.898378,-0.0569822,0.0299807,0.151645,0.458465,0.612488,0.114114,100.841,5.55609,0.0550974,1.10586,3.02297
-700.996,0.96499,0.145882,5,31,0,747.565,4.56318,2.9133,0.240878,1.00324,-1.0577,0.808002,-0.958708,-1.67374,-0.696527,0.567449,1.02954,-1.29217,0.903349,0.713406,0.0364862,-1.16366,-1.87122,0.133671,-1.18387,-1.25854,1.31278,1.01973,1.18808,0.780186,-0.0405815,-0.34799,2.30013,0.382183,1.38146,0.219885,1.29022,1.48789,0.159272,-0.763361,0.257969,-0.124324,0.355464,-1.22939,1.53946,0.655174,1.74892,-0.0268373,-0.707724,-0.462368,-0.378765,0.539021,-1.73736,0.755546,-0.691166,0.345611,-0.245273,0.661627,0.0370428,0.864289,0.600752,0.584115,-0.0747025,0.164116,-2.33191,-0.672489,0.676502,-1.99903,-0.354629,-0.489805,0.739379,0.619178,1.86118,-0.294205,0.746412,1.1367,-2.64702,-0.0721368,-1.82687,0.732175,-0.583533,-0.29469,0.00993373,-1.25073,-0.967561,-1.41106,-0.49584,-0.283347,1.74967,-0.348216,-1.47228,-1.9478,0.437074,0.340742,1.49682,-0.747393,1.36392,0.0186203,-0.53854,1.19507,-1.01966,0.227248,0.747903,0.947661,-0.0557261,0.0210808,0.157958,0.412893,0.805273,0.136812,95.8883,5.20636,0.0542961,1.27237,2.82095
-695.307,0.905495,0.145882,5,31,0,756.117,4.56536,2.89937,0.205193,1.28473,-0.890058,0.875795,-0.841591,-1.44217,-0.486151,0.687347,0.722741,-0.82298,0.553947,1.42053,0.085932,-1.32215,-1.7599,0.0805107,-1.0156,-1.33509,1.10849,0.367452,1.22574,0.917942,-0.220377,-0.294524,2.02027,0.453396,1.35633,0.221537,1.29183,1.42785,0.111798,-0.493908,-0.0757589,-0.120293,0.289038,-1.07891,1.55917,0.722445,1.77942,-0.246265,-0.808038,-0.453724,-0.028029,0.60873,-1.75627,0.691696,-0.545862,0.406125,-0.037039,0.602328,-0.142313,0.956972,0.376845,0.385954,-0.497338,0.121501,-2.43335,-1.17638,0.849954,-2.21615,-0.468014,-0.620198,0.761505,0.759162,1.68576,-0.313387,0.805464,1.07619,-2.54125,-0.163863,-1.80506,0.700297,-0.591195,-0.223264,-0.100943,-1.24149,-0.980612,-1.46844,-0.394429,-0.176995,1.84733,-0.270418,-1.6174,-1.99913,0.353441,0.487247,1.55143,-0.693172,1.32036,0.00327837,-0.578536,1.2241,-0.932948,0.343045,0.687813,0.838986,-0.186586,0.0427212,0.144597,0.430281,1.13619,0.124227,96.0971,5.29093,0.0550582,1.22776,3.05625
-696.903,0.993271,0.145882,5,31,0,749.033,4.59203,2.90904,0.132978,0.128391,-0.117285,1.24674,-0.480015,-2.25919,-0.228315,0.160897,0.218739,-0.42778,0.626489,0.25619,-0.992707,0.102744,0.639561,0.0517413,-0.00414317,-1.70024,0.193632,1.30964,1.38501,1.9371,-1.05222,0.231107,1.37743,0.477638,0.639287,1.36403,0.280639,0.824188,0.896467,0.547269,-0.0826081,0.0518356,0.846529,-0.572758,1.00336,1.48831,1.42097,-0.506496,-1.10304,-1.39226,-0.420375,0.413215,-2.27948,-0.0379178,0.241348,0.411339,0.257275,0.614152,0.379431,1.23446,0.502605,0.88426,-0.833678,0.679279,-1.91194,-0.935306,0.999702,-1.39622,0.437846,-1.99601,0.513972,0.37859,1.245,-0.487051,0.979747,0.416271,-2.16808,0.0438124,-1.83846,1.16945,-0.655343,-0.242843,-0.433457,-0.74198,-0.281274,-1.16947,-0.284974,-0.202402,2.20984,-0.302063,-1.50465,-1.97562,0.601278,0.559667,1.73269,-0.720549,0.812096,0.622385,-0.240143,1.20697,-0.78552,0.168276,0.871869,0.844323,-0.0482918,0.0479683,0.119921,0.433314,0.344875,0.115621,98.6949,5.38162,0.0545278,1.14222,2.96106
-696.591,0.901908,0.145882,5,31,0,746.179,4.55869,2.91441,0.199807,-0.483424,0.861189,0.159898,-0.0103972,0.551579,-0.570565,1.71625,1.20887,-1.63727,-0.474646,1.61053,0.320434,-1.54015,-1.93277,0.210842,-0.451912,-0.595457,0.775716,-0.161061,0.83417,-1.27398,0.567137,-0.0155346,-1.20912,-0.329753,-0.243599,-0.99831,0.269686,0.267592,-0.743333,1.1571,0.810837,1.16808,1.41291,-0.482897,-0.0453382,-0.469041,0.86051,-0.594586,-0.564919,1.64914,0.448513,-0.304744,-0.968974,1.22528,-0.950285,-0.00505663,-0.406279,0.81748,0.275966,0.844185,0.688419,-0.896377,-0.230458,0.456216,-0.619896,-0.364589,0.921936,-0.468379,0.724901,0.102789,0.558026,0.215716,0.187227,0.0207218,0.334426,1.21318,-1.81327,0.28444,-1.43954,0.17176,-0.332097,-0.204021,0.0167002,-1.20112,-0.766921,-1.39762,0.158861,-0.22293,1.61667,-0.991951,-1.33048,-1.77643,0.211136,1.47048,1.1931,-0.962514,1.91171,0.272178,-0.305979,1.11353,-1.18056,0.589577,0.594253,0.809744,-0.0828444,0.04713,0.189084,0.447954,1.63521,0.131797,95.4587,5.17729,0.0542359,1.22117,3.20333
-700.008,0.731685,0.145882,5,31,0,756.001,4.60139,2.86359,0.16869,-0.653257,0.685308,-0.65215,0.0714485,0.518925,-0.557581,1.25722,0.487525,1.24316,0.416465,1.26427,-0.194423,0.436747,-0.831293,0.672421,0.546295,-1.85541,-0.633657,-0.0211914,0.90124,-0.169393,0.247851,-0.107326,0.984992,1.36344,-1.04272,-0.269648,1.45655,0.49236,0.857465,-0.441529,1.33333,0.465517,1.28604,-1.48063,1.61553,0.221256,1.0781,0.41759,-0.296721,-1.72145,0.243347,0.851399,-2.39824,0.929246,-0.529008,0.460773,0.45532,1.14401,0.311817,0.895978,0.102811,0.252127,-0.700931,1.01944,-0.774567,-0.499292,0.546825,-1.51445,0.36561,-2.01798,1.23214,0.925899,0.836911,0.28057,0.555138,0.857482,-2.3675,0.0191973,-1.29409,0.568134,-0.391915,-0.471293,-0.375508,-0.956357,-0.614592,-1.51144,0.0283234,-0.342455,1.91423,-1.00815,-1.19109,-1.42352,0.80271,1.07346,1.26313,-0.695279,0.690732,0.19647,0.585071,1.14951,-0.961824,0.15409,0.567017,0.841922,-0.193843,0.0216848,0.134711,0.46127,0.527435,0.0910807,99.6229,5.68482,0.0570634,1.18375,3.35521
-699.053,0.941637,0.145882,5,31,0,756.731,4.56807,2.88775,0.183553,-0.41022,1.09687,-0.44743,1.60929,-0.149587,-0.461351,1.95094,0.343125,0.184832,1.11897,1.00735,-1.38205,1.68252,-1.65612,0.663717,-0.835371,-0.635682,1.14661,1.48214,0.880919,-0.666591,0.945775,0.938198,1.17605,0.888861,-0.614155,-0.135939,-0.341739,-0.400816,-0.00431791,0.961054,0.654642,0.562615,1.47678,-0.93875,0.743528,0.932329,0.848993,-0.94172,0.440555,0.106151,1.13537,0.571023,-2.80019,0.991548,-0.189598,-0.0769272,0.117366,1.74688,-0.318402,1.08064,0.446063,-0.421156,0.420471,0.44353,-0.843978,-0.530639,1.99138,-0.69501,0.415756,-0.213791,-0.247398,1.04407,0.3812,-0.0633541,0.454625,1.26452,-2.02648,0.221162,-1.4931,0.75187,-0.265617,-0.416101,-0.220361,-1.05426,-0.400259,-1.40905,-0.310522,-0.592738,1.76676,-1.06661,-1.17529,-1.58034,0.63066,1.00845,1.4067,-1.07017,1.2866,0.20381,-0.310828,0.880597,-0.792904,0.438554,0.48098,0.993356,0.129036,0.0290198,0.0971109,0.467164,1.33424,0.122594,96.358,5.36729,0.0557016,1.20148,3.15233
-706.373,0.908259,0.145882,5,31,0,750.79,4.58531,2.89525,0.196949,-0.907244,0.830886,0.219912,1.93041,-0.706553,0.451084,1.84059,0.462141,0.673721,0.847688,1.22374,-2.04022,1.31913,-1.60932,-0.30931,-0.85108,-0.313822,0.973152,1.31696,0.518902,-1.23599,1.20635,0.882871,1.34279,0.541213,-0.934289,-0.808678,-0.258064,-0.0165509,0.0541529,1.11648,1.71158,0.0450269,1.21464,-0.508201,1.63219,0.284247,0.847089,-1.05341,0.297971,-0.412011,0.815561,0.638243,-2.92868,1.03324,0.514019,0.272036,0.874168,1.9215,-0.412198,0.917874,0.379978,-0.000193581,-0.0369105,0.762621,-0.725242,0.168704,2.13759,-0.849785,0.673888,-0.342078,-0.256539,-0.100702,-0.0139401,0.0571752,0.693155,0.3332,-2.09911,0.029439,-1.61308,0.68822,-0.305156,-0.437823,-0.349405,-0.939857,-0.0737723,-1.78711,-0.0359298,-0.58036,1.70967,-1.02959,-1.05721,-1.79843,0.594039,1.12392,1.27052,-1.00428,0.891257,0.349134,-0.336273,1.20976,-0.748786,0.208155,0.459526,0.97083,0.122107,0.026879,0.107343,0.483829,1.5104,0.119485,98.0338,5.41984,0.0552855,1.21768,3.26352
-694.933,1,0.145882,5,31,0,749.495,4.61027,2.91021,0.0884189,-0.742077,0.425296,0.734197,0.209916,-0.0610735,-1.02006,-0.532512,2.1962,-0.951946,-1.09456,-0.0231458,-0.660944,-1.21544,0.389982,0.40999,1.33224,-0.382583,-0.46575,-1.00531,-0.499079,0.598878,-0.15522,-0.514242,-1.42774,-0.0961042,1.26024,0.762169,0.0815842,-0.571583,-0.055223,-0.0105693,-0.131571,0.850285,1.71562,-0.865855,0.573541,-0.401657,1.4248,-0.460177,-1.22673,0.191541,-1.33996,0.251537,-0.443819,1.14709,-1.43133,-0.165514,-0.390943,-0.0162155,1.05193,0.787631,0.557196,0.0316655,-1.53627,-0.108955,-1.96657,-0.583213,0.300772,-1.46185,1.21802,-1.06356,0.726113,-0.979618,1.92817,-0.267378,0.641585,1.31282,-1.38732,0.113011,-1.4972,0.962339,-0.807431,-0.00373388,0.527734,-0.564476,-2.35994,-0.921037,-0.348974,-0.631818,1.39609,-0.593036,-0.988073,-1.41695,0.83408,0.910965,1.87507,-0.291215,1.94264,0.588999,-0.374945,1.08525,-1.2842,0.800144,0.772345,0.938113,0.0797341,0.0611889,0.108493,0.408313,1.92638,0.164142,100.512,5.47428,0.0544641,1.09245,3.13101
-689.569,0.911762,0.145882,5,63,0,739.11,4.60253,2.93943,0.0448477,-0.0133605,0.31683,0.64365,-0.981717,-0.584864,-0.562007,0.647828,1.86408,-1.26337,-0.898271,-0.132041,-1.41176,-1.71181,-0.66963,1.45821,1.25365,-0.134357,-0.934612,-1.00348,-0.697789,0.914994,-0.75575,-0.113952,-1.23541,-0.27197,1.25735,1.58512,-0.166802,-0.0561919,0.500667,0.508813,-0.695771,1.02135,1.63786,-1.52161,0.477287,0.223276,1.83253,-1.20609,-1.38054,0.157912,-0.997056,0.597874,-0.403243,1.20142,-1.07778,0.0735894,-0.724645,-0.214515,-0.128117,0.525907,1.24886,0.079098,-1.37469,0.0109841,-2.42475,-0.233482,0.311262,-2.12332,1.14071,-1.07364,1.48067,0.150793,0.946644,-0.00163052,0.910266,0.963066,-1.71795,0.08237,-1.25645,0.993936,-0.660032,-0.00894915,0.504183,-0.421121,-2.12063,-1.11233,-0.0512801,-0.493426,1.50568,-0.383882,-0.444874,-1.57899,0.876743,0.868649,1.84358,-0.467326,1.75485,0.500805,-0.272901,1.41953,-0.984643,0.838782,0.668271,1.34599,-0.213002,0.0584338,0.123619,0.457502,2.23718,0.196342,99.7365,5.27562,0.0528956,1.04587,3.17776
-695.579,0.332769,0.145882,5,31,0,737.622,4.5946,2.91271,0.10031,-0.187889,-0.771057,1.31866,-0.944376,0.307963,-0.852629,2.34628,1.03845,-1.33755,-0.525697,-1.44418,-1.99962,-1.60771,0.207322,1.41873,1.00033,-1.14495,-2.2186,-1.31588,-0.20643,1.10621,-0.34515,0.224107,-0.919539,-0.708424,1.37412,0.251085,-0.356017,0.386803,-0.0178948,-0.151781,0.993567,0.203573,2.05624,-1.56057,1.17051,0.697691,0.693893,-1.54892,-0.869511,0.202667,0.376373,0.161938,-0.376385,0.60868,-0.462209,-0.18566,-0.907597,-0.310644,0.0105209,1.64218,0.230818,-0.736279,-1.62224,-0.0336421,-2.10423,-1.30292,1.3503,-1.92222,0.774707,-1.59973,0.179881,-0.282525,0.319582,-0.170111,1.0543,1.08428,-1.4883,0.170056,-1.93903,0.259908,-0.704316,0.111577,0.0710891,-0.32526,-1.38829,-0.66664,-0.279805,-0.133725,1.85358,-0.527798,-0.920639,-1.29474,0.956044,0.904633,1.92876,-0.558303,2.08822,0.669658,-0.210097,1.1153,-0.85173,0.611788,0.682827,1.16367,0.146955,0.0528928,0.142175,0.396681,1.58687,0.18236,98.9488,5.37572,0.0543283,1.10551,2.82875
