# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 0
# model = benchmark_warfarin_old_model
# method = sample (Default)
#   sample
#     num_samples = 150
#     num_warmup = 150
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = benchmark-warfarin.data.R
# init = benchmark-warfarin.init.R
# random
#   seed = 6112019
# output
#   file = linux/old-warfarin-1-06112019-2.csv
#   diagnostic_file =  (Default)
#   refresh = 150
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,Eta.1.1,Eta.2.1,Eta.3.1,Eta.4.1,Eta.5.1,Eta.6.1,Eta.7.1,Eta.8.1,Eta.9.1,Eta.10.1,Eta.11.1,Eta.12.1,Eta.13.1,Eta.14.1,Eta.15.1,Eta.16.1,Eta.17.1,Eta.18.1,Eta.19.1,Eta.20.1,Eta.21.1,Eta.22.1,Eta.23.1,Eta.24.1,Eta.25.1,Eta.26.1,Eta.27.1,Eta.28.1,Eta.29.1,Eta.30.1,Eta.31.1,Eta.32.1,Eta.1.2,Eta.2.2,Eta.3.2,Eta.4.2,Eta.5.2,Eta.6.2,Eta.7.2,Eta.8.2,Eta.9.2,Eta.10.2,Eta.11.2,Eta.12.2,Eta.13.2,Eta.14.2,Eta.15.2,Eta.16.2,Eta.17.2,Eta.18.2,Eta.19.2,Eta.20.2,Eta.21.2,Eta.22.2,Eta.23.2,Eta.24.2,Eta.25.2,Eta.26.2,Eta.27.2,Eta.28.2,Eta.29.2,Eta.30.2,Eta.31.2,Eta.32.2,Eta.1.3,Eta.2.3,Eta.3.3,Eta.4.3,Eta.5.3,Eta.6.3,Eta.7.3,Eta.8.3,Eta.9.3,Eta.10.3,Eta.11.3,Eta.12.3,Eta.13.3,Eta.14.3,Eta.15.3,Eta.16.3,Eta.17.3,Eta.18.3,Eta.19.3,Eta.20.3,Eta.21.3,Eta.22.3,Eta.23.3,Eta.24.3,Eta.25.3,Eta.26.3,Eta.27.3,Eta.28.3,Eta.29.3,Eta.30.3,Eta.31.3,Eta.32.3,sigma_eta.1,sigma_eta.2,sigma_eta.3,sigma_y,kappa,R0,kin,kout,EC50,sigma_y_ref
-684.329,0.910128,0.13476,5,31,0,733.222,4.59561,2.94758,0.131663,-0.981498,-0.459053,-0.333056,-0.518808,0.0477677,-0.922057,3.12589,0.917292,0.267916,0.0790256,0.591433,0.00424348,-1.24741,0.21012,1.82359,-0.222248,-0.698928,0.29962,-0.861252,-0.214195,-1.10808,0.479305,-2.07241,-1.38166,-0.305642,-0.247908,-0.181849,0.424615,0.873444,0.777936,0.0386857,-1.56326,0.32132,1.60964,-1.12557,0.726123,0.672974,0.63957,-1.55435,-0.937086,-0.536349,-0.0861109,-0.636146,-2.08059,0.370408,-0.727412,0.0957389,0.575863,-0.620528,0.238853,0.820811,1.16583,0.692448,-0.00117973,0.26283,-1.10725,-1.33195,0.826947,-1.72033,0.395509,-1.59784,-0.57285,0.336808,0.985567,0.0689211,0.653001,0.689881,-1.60157,-0.0839484,-1.28977,0.826055,-0.257905,-0.349254,-0.120969,-0.690741,-1.14479,-1.1323,-0.292413,-0.21993,1.30141,-0.582265,-0.678771,-1.34403,0.47288,0.793438,0.830907,-0.52209,1.05867,0.351723,-0.165121,1.27663,-0.956948,0.394636,0.753388,0.567381,0.322353,0.00656896,0.153121,0.551709,0.497829,0.110985,99.0481,5.19673,0.0524668,1.14072,3.0427
-685.615,0.972516,0.13476,5,63,0,722.027,4.56275,2.94357,0.232036,-0.123079,-0.479453,0.420154,-0.814458,0.638888,0.407949,2.45594,0.0744939,0.241713,0.365667,1.50823,0.366308,-0.810312,0.62416,0.782627,0.390554,-0.527151,-0.525187,-0.578239,0.818099,-0.191214,1.30418,-2.12374,-0.724923,-0.106209,-0.257369,0.587008,0.962423,-0.0352385,2.00637,-0.360713,-0.878407,0.69092,0.663226,-0.89927,0.208493,0.586166,1.0929,-0.996986,-1.20398,-0.958393,0.183134,-0.305393,-1.12092,0.638024,-0.619597,-0.331089,-0.437227,1.16704,-0.726828,0.851396,0.656077,0.549111,0.483927,0.611165,-1.46637,-1.13411,0.00812381,-2.43266,0.274203,-1.26031,-0.617168,-0.0136926,0.270004,-0.336345,0.330061,0.777354,-1.75646,-0.0784749,-1.25256,0.733523,-0.513683,-0.289785,-0.211531,-0.558881,-0.469167,-1.31509,-0.279104,-0.245077,1.21913,-0.695962,-1.23802,-1.3846,0.382975,0.504957,0.903774,-0.628901,1.11468,0.386927,-0.0203972,0.680337,-0.561817,0.258372,0.700024,0.761659,-0.103023,0.00852808,0.141322,0.579074,0.841867,0.120745,95.8466,5.04894,0.0526773,1.26117,2.99844
-685.502,0.784552,0.13476,6,95,0,731.077,4.58688,2.84254,0.0150377,-0.379766,2.00508,0.616164,0.628052,0.355646,0.38938,0.402395,-1.20228,-0.11618,0.310612,-1.55159,-0.347834,0.529196,-1.02253,0.335303,0.341695,0.225708,0.475617,0.399444,1.36866,-0.422244,-0.382247,-0.226252,-0.698195,0.398488,-0.406349,0.415057,-0.281746,-0.217466,0.880545,0.586791,0.839862,1.3295,0.656219,-0.253718,0.709097,0.343777,1.87294,-0.639828,-0.479738,0.235856,0.731932,0.535182,-1.51803,1.42436,-0.489894,1.31168,-0.0429346,0.791904,0.255061,1.01722,0.227241,0.939293,1.25696,0.866259,-1.03645,-0.799384,0.86412,-0.56438,0.918019,-0.842502,-0.290272,0.0253843,1.1576,-0.0890929,0.871968,1.33696,-1.55855,0.294424,-1.16574,1.30099,0.20624,-0.115987,0.184123,-0.336386,0.114774,-1.09604,0.224591,-0.23548,1.65978,-0.7296,-0.403472,-1.40049,0.66564,1.14744,1.67296,-0.59274,1.67212,0.80862,0.433635,0.991899,-0.88317,0.69423,1.04137,1.21181,0.292498,0.0392461,0.174733,0.486031,0.325141,0.115182,98.1872,5.72212,0.0582776,1.01515,2.9644
-693.98,0.691177,0.13476,5,31,0,734.1,4.60691,2.87372,0.084597,-0.480577,-1.54078,0.507042,-0.683644,0.492162,-0.0371131,0.167144,1.01597,0.316816,0.378156,1.25565,-0.362648,0.20259,0.502112,0.387754,-0.419696,-0.41094,-0.637712,-0.354823,-1.42097,0.89349,0.558863,0.328257,-0.0572088,0.0188286,0.976661,-0.489637,-0.263392,0.287473,-0.354904,0.140582,-0.781601,1.00391,1.65389,-1.21615,1.00135,-0.224643,0.849262,-1.14609,0.231197,0.135781,0.513328,0.240786,-0.273328,1.51077,-0.0512198,1.15251,0.448394,-0.0620925,1.1138,1.14119,1.2436,-0.94578,-2.42001,0.503362,-0.794056,0.0628449,1.82085,-1.33725,0.594617,-1.68727,0.524308,1.45563,0.930946,-0.175785,0.578575,1.45056,-1.67183,0.201919,-1.05561,0.701978,-0.43235,-0.0268989,-0.012456,-0.878647,-1.74974,-1.29625,-0.112356,-0.462665,1.40742,-0.306619,-1.38051,-1.84645,0.583056,1.10556,1.93111,-0.44279,1.33528,0.450241,-0.115948,1.12449,-1.02346,0.787433,0.782959,0.929673,0.331039,0.0168588,0.124135,0.443009,0.510579,0.120494,100.174,5.65863,0.0564882,1.08828,2.92572
-696.732,0.991828,0.13476,5,31,0,749.512,4.62278,2.85482,0.0575471,-0.386146,-0.49495,-0.0248084,-0.687567,-1.13448,-0.844937,0.56594,-0.467782,-0.146393,0.0268257,0.643151,1.65667,2.04397,0.366353,0.155503,-0.745563,-2.11373,0.125934,-0.757614,0.0160987,1.66557,-1.64222,1.18663,0.544191,0.594529,1.48074,1.62098,-0.833635,-1.6117,-0.169098,0.0793107,-0.373391,1.70929,1.60098,-0.762472,1.10806,0.277495,-0.033926,0.0364115,-1.28651,-0.748571,-0.0943492,1.0363,-0.924977,0.377535,-0.352454,-0.205173,-0.988038,0.373674,0.923162,1.20862,0.507078,-1.18704,-1.83603,1.01893,-2.17181,-1.23608,0.946456,-1.27507,2.07531,-0.26678,-0.112244,0.292527,0.78347,-0.373612,0.909171,0.932231,-1.90222,0.298868,-1.21158,0.884778,-0.0647347,-0.295582,0.103533,-0.861651,-1.33914,-1.30415,-0.284124,0.183024,2.26535,-0.474773,-1.21517,-1.50648,0.938284,1.09061,1.44626,-0.810505,1.50412,0.59491,-0.261423,1.32858,-0.834056,0.247085,0.981628,0.971175,0.222085,0.00713461,0.147493,0.450711,0.608382,0.110215,101.776,5.85889,0.0575663,1.05924,3.073
-711.88,0.927703,0.13476,5,31,0,751.633,4.56627,2.91301,0.177658,-0.901298,1.67278,-0.410554,0.690336,1.67869,0.3808,0.285627,0.1763,0.245889,0.264527,-0.154881,-1.6567,-1.18124,-0.882344,0.256008,0.878382,1.15461,0.284588,-0.00395635,-0.0729588,-1.05109,1.02732,-0.78399,-0.164318,-1.04851,-1.27647,-1.39812,1.29678,1.23239,0.382403,-1.46063,-0.594114,-0.889979,0.811671,-0.703165,0.397456,0.330205,2.17686,-1.19797,0.232768,-0.134828,0.0151755,-0.566013,-2.37378,1.65937,-0.434817,1.65097,1.0596,0.912997,-0.766657,2.2922,0.695061,0.90353,-0.203735,-0.916793,-1.5113,-0.452106,0.970331,-1.51941,-0.721017,-1.94594,0.638007,0.629482,1.37699,-0.050389,0.719417,1.0933,-1.7921,0.101986,-1.89026,0.866508,-0.403084,-0.283964,0.0894796,-0.670063,-1.54622,-1.42378,-0.484344,-0.184627,1.40854,-0.538496,-1.06776,-1.78971,0.626433,1.06123,0.754154,-0.192989,1.35652,0.0503331,-0.195763,1.37787,-0.590864,0.784632,0.748433,0.829157,0.0680464,0.0194198,0.0950293,0.459138,1.33595,0.103936,96.1844,5.22398,0.0543121,1.19442,3.37729
-711.638,0.58358,0.13476,5,31,0,766.46,4.59606,2.9132,0.144989,-0.0414581,-0.335344,-0.332421,-0.485058,-2.69413,-1.53668,-0.147987,-0.0938186,0.650837,-0.8955,0.687858,-1.5136,0.0258116,0.363303,-1.07211,0.982355,0.181006,-1.04224,0.232779,0.0884247,0.786152,-1.1021,0.015507,0.0873908,0.221922,1.06151,0.219455,0.887783,-2.45907,-0.948229,-1.18762,0.0285576,0.388185,0.995982,-0.984591,0.801084,-0.00927545,0.557399,0.222538,-0.633381,-0.00057573,-0.628641,0.26942,-0.894865,1.61169,0.323807,-0.666593,1.10517,0.517983,0.0559133,2.06408,0.872719,0.583767,-1.62971,-0.182883,-1.48064,-0.415486,2.01496,-3.05883,0.939069,-1.86886,1.11232,1.10094,-0.593419,-0.0160217,0.852013,0.679281,-2.02841,0.0637174,-1.03073,1.43203,-0.68237,-0.404193,-0.231143,-0.942878,-0.773794,-1.55373,-0.136631,-0.142435,1.41917,-1.05284,-1.22258,-1.66213,0.671545,0.737986,1.81379,-0.394376,1.20662,0.576617,-0.138691,0.939171,-1.15336,0.341372,0.622282,0.887529,0.192907,0.00480948,0.0806027,0.437624,0.911812,0.135391,99.0935,5.38096,0.0543018,1.15603,2.86661
-709.028,0.995744,0.13476,5,31,0,764.747,4.59699,2.89899,0.145774,-0.254945,-0.153111,0.146356,0.421437,2.04122,2.14808,0.147537,0.982568,-1.30651,0.524864,-1.20003,0.915316,0.524872,0.324982,0.649109,0.446531,-0.340698,2.7398,0.524691,0.441632,0.12898,1.92127,0.384497,0.14558,-0.439054,-0.37042,-0.318976,-1.39321,2.34354,0.314501,0.238092,0.546185,1.0624,1.46773,-0.710385,0.668544,-0.16816,1.84726,-1.47378,-0.517877,-0.47714,0.209319,0.224282,0.315882,0.504873,-1.11875,1.26796,-1.09082,-0.127902,0.183504,0.624991,0.334533,-0.663193,-0.0622206,0.607368,-1.29973,-0.816864,0.429033,-1.43514,0.534157,-0.813336,-0.34977,0.594706,1.87359,-0.279475,0.709362,0.907703,-2.06902,0.360772,-1.4727,0.465276,-0.16858,-0.140316,-0.0725308,-0.604921,-1.49458,-1.18813,0.21318,-0.180537,1.77089,-0.490464,-1.52867,-1.81083,0.680435,1.45581,1.02792,-0.59316,1.60011,0.546562,0.19467,0.961497,-0.91851,0.300116,1.20932,1.00239,-0.515764,0.00984417,0.141689,0.422465,2.15928,0.145403,99.1849,5.463,0.055079,1.15693,3.39705
-706.235,0.979123,0.13476,5,31,0,762.486,4.61468,2.90459,0.176114,0.656425,-1.38727,0.832994,-0.182547,0.837143,1.37798,-0.176435,0.450435,-1.52257,1.02865,-1.78916,-1.12165,0.15379,-0.550444,1.00121,0.116733,-1.61198,1.72089,1.06498,0.0973731,-0.823081,1.65168,-0.0132704,1.15562,-0.791037,-0.607582,0.770378,-0.0349332,2.43287,-0.802547,0.156022,0.550611,1.45325,0.791359,0.242987,0.610373,0.0812343,1.11966,-1.15435,-0.277673,-1.67799,-0.548066,0.25036,-1.33249,0.66338,-1.16285,-0.274457,0.153935,-0.227883,0.386491,1.00492,1.00356,-0.834462,0.466916,0.182524,-1.17481,-0.618425,0.331318,-0.863606,0.732588,-1.05604,0.401861,0.583499,0.269116,-0.418128,0.428881,0.880616,-1.87614,-0.373291,-1.46523,0.809537,-0.84655,-0.0283453,-0.0717569,-1.03164,-1.76375,-1.22497,-0.783188,-0.256996,1.5052,-0.486865,-1.85392,-1.69471,0.453547,1.10509,1.03662,-0.625666,1.09003,0.13099,-0.340701,1.23998,-0.889602,0.513108,0.554345,1.02248,0.358356,0.00668811,0.120645,0.426437,0.580713,0.106239,100.955,5.52945,0.0547714,1.19257,3.1225
-709.395,1,0.13476,5,31,0,764.588,4.57295,2.91484,0.223389,0.496434,-0.404275,0.955973,0.609941,-0.546353,-0.85546,0.321718,-3.08342,-0.789364,-1.09459,0.818329,-1.42961,0.699579,-0.481257,0.164004,0.33264,0.0489514,-0.830006,-0.804654,0.19871,1.38814,-0.161295,0.58801,-1.42523,-2.18889,1.43709,-0.804961,-0.905936,-0.868631,0.643056,-0.60656,-2.21334,0.614732,2.27553,-1.98699,-0.0367235,0.517975,1.67856,-0.453661,-0.59763,-0.114667,-0.3124,0.362983,-0.916701,0.471273,-0.877606,0.899791,-1.13438,0.144095,1.41534,1.51652,1.3397,-0.694045,-1.88847,-0.317104,-2.01177,-0.355562,1.38702,-1.97036,1.44024,-0.948719,0.65758,0.747575,1.36033,-0.876751,0.946125,0.935327,-2.27806,0.197692,-2.49783,1.06945,0.055162,-0.235323,-0.102351,-0.752158,-0.815263,-1.77101,0.182802,-0.58265,2.12399,-0.846467,-1.54517,-2.08814,0.511245,0.911211,1.61533,-0.508673,1.6338,0.605997,-0.0888784,1.17355,-1.13593,0.185782,0.791608,0.929011,-0.486676,0.0312568,0.114828,0.428408,2.3854,0.212674,96.8296,5.24939,0.0542127,1.25031,3.22369
-701.77,0.988673,0.13476,5,31,0,755.464,4.59812,2.87096,0.144853,-0.618959,0.982367,0.322174,-1.09424,-0.461087,0.909653,1.20799,-0.0398806,-1.57298,0.595547,-0.440579,-2.71336,1.08724,-0.382332,0.976279,1.2921,0.595911,0.282272,1.46355,0.280451,-0.646842,1.16583,-0.327217,0.267186,1.10251,-0.696165,0.146963,0.610772,1.43133,0.687932,0.415665,0.839321,1.41792,0.975469,-0.211364,1.3152,0.826675,0.98626,-0.525884,0.720278,0.860856,-0.138983,1.16462,-0.640178,1.08133,0.150148,0.78026,0.174932,0.132133,-0.46141,1.22759,0.800485,0.859116,-0.263068,0.635253,-1.58813,-1.16684,1.22952,-1.3396,0.346786,-0.416921,1.13775,1.34322,1.0553,-0.0757571,0.583554,1.06582,-1.92301,0.211204,-1.81736,0.715509,-0.470103,-0.220037,-0.0499807,-1.10133,-1.74814,-1.90187,-0.878749,-0.253273,1.56342,-1.00197,-1.2451,-2.35869,0.733963,0.849233,1.26304,-1.26873,1.55376,0.424919,-0.549795,1.31133,-0.674789,0.1603,0.310586,0.95374,0.351383,0.0457025,0.137169,0.423392,3.26682,0.445102,99.2976,5.62466,0.0566444,1.15587,3.59427
-696.184,0.991754,0.13476,5,31,0,757.191,4.60137,2.98464,0.0954938,0.295904,-0.0388799,0.0706854,1.18339,0.890591,-0.804256,0.971245,0.807923,0.311006,-0.677508,0.243192,1.16867,-0.928213,-1.08725,0.178453,-0.694488,-0.771778,-1.06469,-0.00958273,0.670045,0.0276893,-0.33197,0.0806378,-0.304659,-0.785201,-0.403039,0.0232357,-1.73251,-1.41185,0.0467372,-0.201408,-0.0884938,0.0784016,1.19808,-1.17813,-0.0239436,-0.42772,0.890066,-0.787828,-1.89297,-1.68575,-0.169848,-0.442716,-2.48794,0.539547,-1.06484,-0.0135161,-0.142262,-0.324853,0.771303,1.27899,-0.16405,-1.5954,-1.35034,-0.633456,-1.43703,-0.810222,0.110937,-1.93525,0.850534,-1.65181,-1.35782,-0.472266,1.12741,-0.282972,0.858792,1.10802,-2.40434,-0.0435272,-1.4419,0.657581,-0.131403,-0.449747,-0.023698,-0.788154,-1.41859,-1.36197,-0.361725,-0.116321,2.3977,-0.750839,-1.15777,-1.52489,0.740084,1.11772,1.90511,-0.931934,1.62571,0.503683,-0.662027,1.24939,-1.21184,0.892626,1.06094,0.941773,0.00734459,0.0240443,0.151657,0.419489,0.544747,0.109057,99.6203,5.03659,0.0505578,1.1002,3.07673
-703.517,0.722777,0.13476,5,63,0,757.94,4.55882,2.95351,0.101679,-0.363101,0.0359176,0.698607,0.813308,0.697797,-0.830412,1.65733,-0.249426,1.17326,-0.0921513,0.455922,-0.0776318,0.315365,-1.56474,1.44374,-0.412106,-0.837005,0.612116,0.0249667,1.40627,0.811016,-0.168424,0.163541,0.761638,-0.914333,1.73729,-0.0523606,2.12798,-1.12041,0.442551,0.201447,0.97374,1.01253,0.9994,-1.76782,0.0633663,-0.109997,0.353204,-0.828109,-1.19706,-1.27608,-0.505566,-1.20514,-1.3333,0.032131,-0.0167569,0.161301,0.646986,-0.238663,-0.135732,0.748229,0.92491,-1.6251,-1.52498,0.00942659,-1.82542,-1.02784,0.592819,-1.15594,0.962043,-2.26427,-0.27469,-0.0802312,0.301694,-0.0181586,0.850288,1.37154,-2.43974,-0.25728,-1.47102,0.743942,-0.400779,-0.239911,0.26075,-1.01503,-1.43386,-1.30996,0.448564,-0.682266,2.05949,-0.5676,-1.18797,-1.83914,0.392103,1.61451,2.08629,-0.0734332,1.246,0.763409,-0.294257,1.51459,-1.32614,0.857734,1.06148,1.36,7.29726e-05,0.071451,0.10558,0.432718,0.824184,0.100043,95.4703,4.97937,0.0521563,1.10703,3.26726
-708.99,0.97364,0.13476,6,63,0,760.819,4.58866,2.82664,0.198405,-1.04151,0.672028,0.956682,-1.14664,-2.29064,-0.539877,1.1272,-1.15736,-0.203361,-0.597827,-0.0655341,-0.799937,-0.815893,-0.227467,-0.836653,2.6274,-0.127247,-1.82365,-0.0286966,-0.793516,-0.557265,1.20206,0.892436,-3.81211,0.746871,-0.163643,0.970525,0.403964,-1.46779,0.118809,0.424532,-0.676122,1.53495,1.5832,0.0326551,0.845919,0.583189,1.04262,0.215007,0.419035,0.799488,1.27717,0.910681,-0.885265,0.806299,-1.04873,0.94593,-0.83222,0.516059,0.369747,0.9737,0.339017,0.567039,-0.134175,0.353595,-0.186037,-0.34051,1.18613,-0.636211,1.34865,-0.104394,1.22961,1.19464,0.658885,-0.4726,0.685367,0.781087,-1.56236,0.477497,-1.69352,1.04709,-0.36534,-0.157609,0.0319679,-0.870858,-0.371053,-1.04201,-0.066327,-0.0177705,1.54075,-1.02428,-1.14483,-1.57982,0.832502,0.524276,0.932226,-0.70282,1.37039,-0.0769721,-0.236914,1.026,-0.169776,0.0633911,0.683136,0.692131,0.0271334,0.014353,0.171075,0.470664,3.57106,0.428711,98.3629,5.82422,0.0592115,1.21946,3.88395
-683.445,0.930752,0.13476,5,31,0,760.896,4.60677,2.80395,0.0845142,-0.846277,-0.453167,0.0616286,-0.851612,0.0856157,-0.847371,0.74904,-0.137021,0.801893,0.461702,1.86206,-2.54058,-0.994256,-0.363894,0.117083,0.883933,-0.096064,-1.16136,0.00204461,-0.469405,0.69155,0.496876,-0.273018,-1.04637,0.481189,0.984837,1.3131,-0.0479479,-1.08008,1.12569,0.381575,0.716755,1.65079,1.23103,0.461863,1.3589,0.250254,0.905613,-0.338978,-0.0772783,0.91029,0.0330189,0.964331,-0.180067,1.50295,0.0674246,1.30849,0.156564,0.354892,0.807057,0.981282,0.583081,0.773,0.199208,0.188149,-0.830605,0.604428,1.56799,-0.352842,1.63305,0.284235,0.495466,0.512209,0.983103,-0.272411,0.619948,0.98547,-1.3013,0.429331,-1.23827,0.923495,-0.374335,-0.548581,0.153028,-0.422208,-0.619212,-1.14161,-0.118434,-0.347415,1.56846,-0.673674,-1.0042,-1.57344,0.8016,0.633022,1.22891,-0.240751,1.37265,0.206886,0.0259559,0.823898,-0.874087,0.715841,0.777561,1.02476,0.187182,0.0337264,0.169434,0.536825,1.99404,0.148326,100.16,6.06673,0.0605704,1.08819,3.27385
-693.687,0.970182,0.13476,5,31,0,749.59,4.58359,2.83267,0.119076,-0.140107,1.33379,0.400277,-0.44341,-0.327814,0.13731,0.0304829,1.37546,0.32058,0.654588,-0.526076,0.953018,2.63523,-1.41197,-0.036704,1.23607,-0.105824,1.10228,-0.983192,1.23954,0.0144594,-0.536883,0.15339,0.738711,1.82038,-0.0642014,-1.03033,-0.0667047,-0.613465,-0.982276,3.58603,-1.25407,0.630429,1.55384,-0.784412,0.982536,1.55177,1.76529,-0.591286,0.0884127,-0.154173,0.972952,0.895063,-1.93355,1.34511,0.780578,0.551746,0.225968,1.4419,0.650375,1.19589,1.1845,-0.224476,-0.837894,1.46003,-1.80995,-1.02091,1.07966,-1.19043,1.38268,-0.813105,0.759666,1.37264,1.42092,-0.0379405,0.662851,1.17306,-2.25513,-0.00730457,-1.59284,1.25849,-0.477044,-0.397648,-0.31572,-0.981615,-0.272009,-1.59034,-0.355129,-0.180889,1.58828,-0.940669,-1.17609,-1.29696,0.550525,1.21031,1.70555,-0.759946,1.41504,0.731499,0.0245892,1.47587,-0.911153,0.743527,0.842957,0.794201,-0.279896,0.0169877,0.155836,0.430932,1.66082,0.141899,97.8653,5.75994,0.0588557,1.12646,3.13139
-695.109,0.991063,0.13476,5,31,0,735.762,4.60174,2.82874,0.132271,-0.729735,1.92488,-0.933733,0.554558,-0.355603,-0.375194,0.474227,-0.520471,-0.594738,0.554785,-0.167912,1.09837,1.53233,0.887951,-0.557071,1.39013,0.328821,0.43898,-1.12808,0.808113,1.15173,-1.1325,0.885685,-1.98361,1.98678,0.000896983,0.25411,1.01986,-0.0696862,-0.897979,2.40642,-0.3366,1.38495,2.2118,-1.19823,1.444,-0.395031,1.36708,-0.0417576,0.219155,-0.524409,0.416203,1.66527,-1.71565,0.736432,-0.225641,0.763875,-0.276015,0.119945,1.35262,1.20916,0.785342,0.00815132,0.0056678,0.127236,-1.30448,-0.669756,0.939848,-0.934768,1.30826,-0.946703,0.70659,0.557993,1.23113,-0.301829,0.624448,1.1417,-2.0094,0.333313,-1.85936,0.910463,-0.70907,-0.436958,-0.0548234,-1.03971,-0.318544,-1.81462,-0.183196,-0.132239,1.86015,-0.726869,-1.49931,-1.53609,0.773492,0.861079,1.3883,-0.646643,1.92076,0.667763,0.129076,1.20255,-0.779061,0.641891,0.947314,0.712801,0.403876,0.0131821,0.136057,0.410775,1.00015,0.144958,99.6572,5.88848,0.0590874,1.14142,2.81049
-704.755,0.979072,0.13476,5,31,0,752.102,4.63521,2.85095,0.0387753,0.137696,0.0521201,-0.767687,-0.549749,1.71796,0.285093,0.198744,-0.235628,-1.27888,1.45061,0.313504,0.957442,1.81095,1.31937,0.0791818,1.13026,0.701491,0.506652,-1.7816,1.62519,1.37514,0.33767,1.69951,-1.05953,0.255034,-0.901526,2.38327,-1.40517,0.300716,-0.575918,0.810718,-0.721269,1.61919,1.93605,-1.06728,1.31928,0.752999,2.10673,-0.0664761,-0.225647,-0.200472,-0.122536,0.566713,-2.13829,1.07698,-0.273348,0.719018,1.05123,-0.378014,0.896716,0.91762,0.0550765,0.472857,-0.535182,0.24033,-2.01682,-0.48555,1.34356,-1.20332,1.23831,-0.56596,1.87829,-0.0783387,0.615477,-0.297106,0.550176,0.965855,-2.31099,-0.109634,-1.61661,0.800238,-0.285686,-0.693148,0.0610017,-0.675075,-0.0879276,-1.22475,-0.315814,-0.169625,1.5884,-0.786191,-1.21804,-1.90351,1.21358,1.21694,1.84507,-0.676068,1.70017,0.73175,-0.150787,1.11396,-0.562989,0.745457,0.894711,1.19904,0.17795,0.0111247,0.126694,0.395988,1.34766,0.114527,103.049,5.95516,0.0577896,1.03954,3.24773
-703.25,0.841715,0.13476,5,31,0,762.908,4.58369,2.8471,0.0833034,-2.11426,0.327585,0.602511,-0.424583,-1.08456,1.0215,0.382686,-0.000206969,-0.252111,0.132579,-1.05119,-0.0519591,1.2318,-1.25758,-0.0113359,-0.717126,-0.948344,-0.0917494,-0.707122,-2.2411,-1.9122,0.676864,-0.902177,0.619761,0.998296,1.06735,-2.00406,1.05455,-0.294437,-0.13061,-0.417603,-0.364853,0.925167,2.04457,0.526073,1.24258,0.317667,0.722567,0.0924958,-0.340463,0.0651324,0.748363,1.59187,-0.788595,0.921313,-0.326619,0.470864,0.634808,1.4126,0.238389,0.740582,1.05569,-0.243839,-0.614263,0.658789,-0.900332,-0.586846,0.617957,-0.673947,0.695312,-1.0662,-1.63986,1.14216,0.768163,-0.109274,0.898538,1.20131,-1.62359,0.267635,-1.5424,0.914941,-0.232546,0.392276,-0.11729,-0.861216,-1.16421,-1.51064,0.0951265,-0.0415221,1.80061,-0.312602,-0.99136,-0.966875,0.588658,1.1224,1.18373,-0.54901,1.30023,0.404219,0.221163,1.73661,-0.802558,0.501815,1.17741,1.11242,0.541002,0.0134591,0.130739,0.485113,1.33284,0.117102,97.8751,5.67797,0.0580124,1.08687,3.21185
-692.466,0.978234,0.13476,5,31,0,759.245,4.61474,2.88407,0.0320818,0.750603,0.0423027,-0.630931,0.0120842,1.16009,0.613477,-0.514797,0.72979,-0.400092,0.695368,-0.589215,0.78996,0.813255,-0.189161,-1.78658,-1.2199,-0.664266,0.711106,0.042983,0.152678,2.05286,1.01183,0.428949,-1.42395,-1.67039,0.140264,1.56159,-0.846298,0.0541189,-0.168846,-0.206712,-0.58741,0.661565,1.18537,-1.03264,0.49786,0.984331,0.461786,-1.03097,-0.203284,-0.515635,-0.41745,-0.316451,-1.25704,0.979385,-0.2614,0.829463,-0.64199,-0.493835,0.585294,0.661309,0.283364,0.291432,-0.502681,0.224571,-2.26822,-0.498267,1.39407,-0.784673,0.871823,-0.600651,1.86712,0.360124,1.20477,-0.250879,0.743259,1.27303,-1.89812,0.427805,-1.38448,1.03904,-0.177159,-0.285716,0.281242,-0.235996,-0.802038,-0.909219,-0.392777,0.12956,1.9296,-0.714478,-0.970575,-1.81143,1.12688,1.2195,1.85569,-0.22109,1.59899,0.427443,-0.454146,1.20623,-0.514237,0.713612,0.655837,1.03144,-0.1417,0.0021484,0.148843,0.445626,2.32664,0.211743,100.961,5.64442,0.0559067,1.0326,3.1837
