# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = benchmark_warfarin_new_model
# method = sample (Default)
#   sample
#     num_samples = 150
#     num_warmup = 150
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = benchmark-warfarin.data.R
# init = benchmark-warfarin.init.R
# random
#   seed = 3172019
# output
#   file = new-2-3172019-9.csv
#   diagnostic_file =  (Default)
#   refresh = 150
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,Eta.1.1,Eta.2.1,Eta.3.1,Eta.4.1,Eta.5.1,Eta.6.1,Eta.7.1,Eta.8.1,Eta.9.1,Eta.10.1,Eta.11.1,Eta.12.1,Eta.13.1,Eta.14.1,Eta.15.1,Eta.16.1,Eta.17.1,Eta.18.1,Eta.19.1,Eta.20.1,Eta.21.1,Eta.22.1,Eta.23.1,Eta.24.1,Eta.25.1,Eta.26.1,Eta.27.1,Eta.28.1,Eta.29.1,Eta.30.1,Eta.31.1,Eta.32.1,Eta.1.2,Eta.2.2,Eta.3.2,Eta.4.2,Eta.5.2,Eta.6.2,Eta.7.2,Eta.8.2,Eta.9.2,Eta.10.2,Eta.11.2,Eta.12.2,Eta.13.2,Eta.14.2,Eta.15.2,Eta.16.2,Eta.17.2,Eta.18.2,Eta.19.2,Eta.20.2,Eta.21.2,Eta.22.2,Eta.23.2,Eta.24.2,Eta.25.2,Eta.26.2,Eta.27.2,Eta.28.2,Eta.29.2,Eta.30.2,Eta.31.2,Eta.32.2,Eta.1.3,Eta.2.3,Eta.3.3,Eta.4.3,Eta.5.3,Eta.6.3,Eta.7.3,Eta.8.3,Eta.9.3,Eta.10.3,Eta.11.3,Eta.12.3,Eta.13.3,Eta.14.3,Eta.15.3,Eta.16.3,Eta.17.3,Eta.18.3,Eta.19.3,Eta.20.3,Eta.21.3,Eta.22.3,Eta.23.3,Eta.24.3,Eta.25.3,Eta.26.3,Eta.27.3,Eta.28.3,Eta.29.3,Eta.30.3,Eta.31.3,Eta.32.3,sigma_eta.1,sigma_eta.2,sigma_eta.3,sigma_y,kappa,R0,kin,kout,EC50,sigma_y_ref
-695.152,0.985804,0.143704,5,31,0,746.49,4.5723,2.93324,0.0284184,2.14397,-0.245699,-1.64199,0.130557,-0.275049,0.653503,0.0367637,-1.16041,-0.64274,0.4916,0.752627,-0.568069,0.333707,0.360224,1.48971,1.43775,-0.944916,-1.29533,2.01753,-0.974775,1.69378,0.48518,-0.181243,0.877472,0.972719,2.06796,-0.579048,0.35465,-0.309063,-0.847533,0.477113,-0.774451,-0.110773,1.10169,-1.0712,0.896482,-0.292433,1.11631,0.235167,-1.12062,-0.604938,-0.254773,0.83787,-0.890233,0.380282,-1.54196,-0.245944,-0.230958,-0.0439136,-1.04727,1.23855,0.477915,-1.03818,-0.441756,0.235363,-2.07363,-0.399153,0.425075,-2.91305,0.407086,-1.48728,-0.837797,0.984959,0.827935,-0.41649,0.743053,1.09324,-1.56347,0.486316,-1.31936,1.17514,-0.0581221,0.36253,-0.0873798,-0.648405,-0.44136,-1.03334,0.0702855,0.0358939,1.47662,-0.268756,-0.820903,-1.34047,0.865419,1.15878,1.29367,-0.620057,1.30975,0.44977,0.223644,1.41791,-0.491328,0.634645,1.24805,1.02783,0.294828,0.0309605,0.118523,0.50323,0.642093,0.098416,96.7667,5.15035,0.0532244,1.02883,3.25165
-698.41,0.947755,0.143704,5,31,0,743.995,4.57011,2.91797,0.0637526,2.42023,-0.0647791,-1.71798,-0.990529,-0.497623,0.210543,0.166114,0.901382,-1.15633,2.56288,0.439829,-1.28232,0.4163,0.676003,1.15239,1.13799,-1.02529,-1.32466,1.15341,-1.76755,1.95582,0.131361,0.814081,0.143987,1.12364,2.38138,0.338181,0.291521,0.462274,-0.176904,-0.0451977,-1.4487,0.0887231,0.78258,-1.20876,0.460617,0.727133,0.990202,-0.536368,-0.912784,-0.352771,-0.0565038,1.07116,-1.28146,0.5445,-0.993321,0.126768,0.436014,0.0397478,-1.18809,1.23721,1.35749,-0.264145,-0.689123,-0.369414,-1.93733,-0.851599,0.148627,-2.61161,0.717402,-0.805911,-0.642474,0.853543,0.652146,-0.231203,0.953465,1.06306,-1.58479,0.515846,-1.62745,1.13528,-0.425446,-0.00465791,0.116414,-0.633801,-0.631456,-1.06715,0.210094,-0.0814707,1.43679,-0.283698,-0.533119,-1.54704,0.944926,0.965099,1.49804,-0.20432,1.47207,0.50188,0.485268,1.2304,-0.867229,0.620463,1.11829,0.850291,0.183827,0.0103225,0.13076,0.504136,0.385453,0.113832,96.5546,5.21815,0.0540435,1.06583,2.98889
-700.62,0.951931,0.143704,5,31,0,750.415,4.62648,2.9114,0.119664,0.338656,0.65727,1.42775,-0.166861,-0.105941,-1.31201,0.261259,-1.97482,0.0771531,-0.873609,-0.281001,0.456932,-0.64919,-0.432579,-1.049,-0.0153043,-0.214567,1.41217,-1.56892,2.95843,-1.9351,-0.368369,0.143076,-0.360078,-1.61057,-0.655787,-0.502726,-0.497286,-1.17102,0.981808,0.620631,0.544299,0.483984,1.37346,-0.576243,1.29261,-0.24712,0.681304,-0.949355,0.0913437,-0.799306,-0.206974,-0.447537,-1.33598,-0.142062,-1.25834,-0.208753,-1.02667,0.51354,1.14079,0.829471,-0.0250752,-0.570317,-1.08957,0.467832,-1.53896,-1.01257,1.14419,-0.45183,0.219361,-0.154127,1.21413,-0.327711,0.177859,-0.455797,0.454687,0.472972,-2.1851,0.12227,-1.64312,0.468294,-0.657502,-0.30649,0.152895,-0.654777,-2.17442,-1.30689,-0.0297759,-0.320261,1.45971,-0.951452,-1.10107,-1.60193,0.712794,1.0989,1.17233,-0.740258,1.2912,0.268398,-0.335768,1.01367,-0.870536,0.402882,0.367498,1.03376,-0.273647,0.0195357,0.111029,0.444679,1.62932,0.114378,102.154,5.55713,0.0543994,1.12712,3.37604
-711.698,0.939694,0.143704,5,31,0,754.159,4.59729,2.88004,0.239089,0.22892,2.12302,2.09501,1.63535,1.51678,-1.01381,1.62066,1.64352,-0.31153,1.01866,1.59538,-0.59744,2.1811,-0.257855,-0.417613,0.773709,-1.34164,-1.93102,-0.488759,-1.85312,-0.358917,-1.34689,0.373896,0.93392,0.407005,-1.69402,0.330195,0.583719,-0.735236,-0.899288,-0.0582313,-0.0512646,-0.0878263,0.476505,-1.19577,-0.149686,0.995535,0.736821,0.504419,-0.163554,-0.0605974,0.897437,0.582873,-0.557501,1.66687,-1.12332,-0.353986,-0.213995,0.498757,-0.464357,0.708674,-0.29158,-0.593535,-1.00091,-0.34942,-1.37878,-0.981778,0.974178,-1.4364,1.35983,-1.75345,-0.275211,0.248065,1.39128,-0.00729847,0.728781,1.00349,-2.11688,-0.347801,-1.13866,0.445827,-0.586192,-0.585423,-0.450837,-1.09954,-1.94149,-1.35701,-0.611574,-0.147317,1.43976,-0.660896,-1.30879,-1.34716,0.476336,0.70731,1.16822,-0.588258,0.915146,0.312597,-0.0944184,0.779122,-1.05593,0.182534,0.657689,0.564061,0.227549,0.00464306,0.111638,0.523707,0.201041,0.0888657,99.2148,5.56919,0.0561327,1.27009,3.36056
-705.534,0.994084,0.143704,5,31,0,762.904,4.6,2.89226,0.217601,0.293916,2.35958,1.94524,1.48499,1.48552,-1.18779,1.875,1.81507,-0.460946,0.623669,1.70528,-0.770623,2.07879,0.059402,-0.315379,0.617,-1.62988,-1.754,-0.199576,-1.79577,-0.100387,-1.53852,0.505972,0.864069,0.537624,-1.30257,0.377021,0.879842,-0.463374,-0.616212,-0.114404,0.0169794,0.057329,0.234209,-1.28069,-0.0956735,1.17946,0.817488,0.368365,-0.14391,-0.1687,0.978765,0.570988,-0.449739,1.83195,-1.07358,-0.199196,-0.05989,0.355669,-0.226403,0.700727,0.0913889,-0.653503,-0.92086,-0.266198,-1.32444,-0.911062,0.898115,-1.72806,1.34173,-1.52179,-0.139838,0.0300373,1.4193,-0.070096,0.527646,0.989372,-2.14942,-0.23735,-1.221,0.401578,-0.671936,-0.437129,-0.327667,-1.13536,-1.71067,-1.43851,-0.44095,-0.339818,1.38709,-0.77288,-1.3166,-1.2861,0.415298,0.802295,0.998895,-0.529001,0.989229,0.393104,-0.120248,0.805247,-1.12189,0.093384,0.626665,0.612177,0.253785,0.00730357,0.114801,0.49981,0.226305,0.0881393,99.484,5.51643,0.0554505,1.24309,3.37593
-707.951,0.984407,0.143704,5,31,0,765.027,4.61925,2.94034,0.164606,0.262029,-0.219832,-1.33948,0.289363,-1.50542,0.0583777,-0.784262,-2.01021,-0.669331,-1.02906,-1.38865,-0.287963,-1.30952,-0.420219,-0.484172,-1.1362,-0.144308,1.01511,-1.03548,1.64183,1.65402,1.07755,-0.760032,-2.58302,-0.97659,2.33404,0.179596,-0.0628454,0.865381,0.0730929,-1.17205,-0.768134,0.347832,0.95834,-1.87841,1.18009,-0.934457,0.491979,-1.10561,-0.91659,-0.489104,0.455305,-0.563828,-1.13018,-0.466968,-0.883986,0.129695,-0.384825,-0.412958,-0.737926,0.971957,1.17876,1.03313,-0.606902,0.226898,-0.930142,-0.534746,0.596019,-1.59727,1.46117,-0.696907,0.136388,0.914495,0.1586,-0.552993,0.44157,0.410926,-1.89776,0.0711582,-1.38301,0.594613,-0.381554,-0.417151,-0.341328,-0.684526,-2.19105,-1.20736,-0.120581,-0.220195,1.68256,-0.702405,-0.675769,-1.57755,0.447328,0.337875,1.27064,-0.783723,1.1297,-0.0417819,-0.489333,0.798009,-1.23549,0.343931,0.579811,0.987294,-0.351698,0.00530263,0.11268,0.508414,1.27084,0.10865,101.418,5.35972,0.0528477,1.17893,3.28921
-700.325,0.921808,0.143704,5,31,0,764.002,4.55807,2.93451,0.349165,-1.53055,0.886489,1.18424,-0.289267,0.985673,-0.0188789,-0.3247,2.02297,-1.74299,0.78723,-0.148818,-0.220657,1.02814,0.413081,0.5632,-0.100832,0.117609,-1.31457,-0.63385,-0.821413,-0.982529,-0.373097,-0.35212,-0.093506,0.965552,-2.31975,-0.860849,0.308674,-0.601555,-0.596186,1.94513,0.567205,1.13511,1.3334,-0.590114,-0.19323,0.765937,0.866757,-1.70186,-0.906374,-0.331007,-0.601964,0.864057,-1.44083,1.88059,0.201369,0.282583,-0.181568,0.386412,0.648969,0.81368,0.122338,-1.65726,-0.831955,-0.0308539,-2.25904,-1.21845,1.87869,-1.81543,0.494003,-1.07554,1.31795,0.156805,0.798535,-0.467658,0.480679,0.714704,-1.80921,-0.565727,-1.55252,0.900338,-0.743667,-0.495811,-0.608474,-0.947847,-0.701636,-2.19343,-0.825389,-0.454107,1.65229,-1.06182,-1.97561,-1.87846,0.319078,1.07655,0.988419,-0.742826,1.06077,0.263329,-0.491639,0.840419,-1.14693,0.126884,0.104574,0.370355,-0.251467,0.0165409,0.135179,0.486995,2.34589,0.194119,95.3989,5.07108,0.0531566,1.41788,3.26415
-708.463,0.937911,0.143704,5,31,0,764.861,4.63138,2.88909,0.133555,1.28565,-1.61092,-2.10143,-0.53898,0.186188,1.53448,-0.0515434,-2.2021,0.559759,-0.587485,-2.10345,-0.371852,-0.186857,-0.85231,0.604081,-1.23219,-1.89248,0.713271,-1.6097,0.90935,0.716133,0.245767,-0.201081,-0.782088,-0.790572,2.80629,1.16379,0.203388,0.435508,-0.937827,-1.79231,-0.439342,0.814225,1.45738,-1.06926,1.2761,-0.574285,0.864823,-0.256168,-0.393899,-0.165664,0.984199,-0.0827383,-1.36202,0.52454,-0.500027,0.0366668,-0.015276,0.184497,-0.060481,0.81162,0.775123,1.51215,-0.420183,0.560348,-1.26716,0.110239,0.147741,-1.06067,0.380617,-1.48135,-0.112208,0.526642,1.08869,-0.88891,0.512046,0.681096,-2.73659,0.0243357,-1.79637,0.405435,-0.555171,-0.641399,0.0361799,-1.04657,-1.11131,-1.37077,-0.205459,-0.581033,1.7219,-0.893859,-1.16401,-2.42935,0.729927,0.653706,1.33394,-0.999577,1.63121,0.188961,-0.517458,1.26733,-1.038,0.320373,0.918601,1.0996,-0.222762,0.00217358,0.136053,0.408083,0.772044,0.0967842,102.655,5.71039,0.0556269,1.14288,3.3058
-704.113,0.975507,0.143704,5,31,0,758.816,4.55933,2.94499,0.244345,0.919803,1.24018,2.39922,0.311324,-0.979449,-1.56653,1.34425,1.32605,1.48431,1.32103,-0.503554,-0.83586,0.195936,0.403893,0.593427,0.710129,-0.0136858,-0.62547,1.56267,-0.431967,-0.994137,0.4938,0.188194,0.918446,1.70383,-1.48513,0.222614,-0.40216,-0.997182,1.64794,2.26102,0.282734,0.464773,1.63848,-0.41954,-0.509844,0.659774,0.908613,-1.30645,-0.219189,-0.299626,-0.498518,0.715471,-0.777829,1.07907,-0.635825,0.506709,0.242277,-0.0368388,-0.195397,1.17924,0.426357,-1.46233,-1.79073,0.444881,-2.40309,-1.31218,1.16029,-2.5282,0.780843,-1.09446,0.258893,0.151025,1.24029,-0.439193,0.92927,1.1844,-1.90526,0.158719,-1.78219,1.09985,-0.774936,-0.622616,-0.312124,-0.737519,-1.3278,-2.16141,-0.56,-0.214462,1.678,-0.744104,-1.60009,-1.56729,0.818002,1.38692,1.50491,-0.748661,1.36184,0.346297,-0.0760206,1.07744,-0.94258,0.5363,0.600631,0.361905,-0.401769,0.01184,0.152535,0.438747,2.92445,0.344814,95.5196,5.02457,0.0526025,1.27678,3.38416
-706.89,0.820972,0.143704,5,31,0,756.243,4.60045,2.87892,0.251332,-2.25474,0.179739,-1.30379,-0.42453,1.37631,1.29086,0.137819,-0.586803,-1.51836,-1.59391,0.19483,1.30713,-0.680347,-1.01223,-0.639486,-1.31367,-0.162102,1.00715,0.953497,0.383961,0.713993,-0.583315,1.79406,-0.711865,-1.24145,1.4962,-0.420299,0.344912,0.466389,-1.09602,-2.2828,-0.427035,0.814768,1.17775,-0.594971,1.17729,-0.111975,0.832196,-0.691108,-1.08352,0.503941,0.723656,0.551293,-1.76518,0.230313,-0.476847,0.246083,-0.330878,1.13732,0.667667,1.09906,0.48918,0.836889,0.168252,0.0537461,-0.965311,-0.311961,0.747763,-0.724077,1.1582,-0.81061,-0.297037,1.19617,0.769448,-0.570701,0.382892,1.09335,-2.6756,-0.32446,-1.84624,0.518346,-0.698016,-0.468791,-0.284751,-0.894462,-1.02037,-1.85318,-0.606801,-0.403379,1.94823,-1.51883,-1.77972,-2.36256,0.342055,0.388985,1.38327,-1.30749,1.44639,0.229963,-0.552428,1.59633,-1.70357,0.3051,0.912361,1.38143,0.151371,0.0504989,0.129094,0.388751,1.17019,0.108147,99.5295,5.59312,0.0561956,1.28574,3.25822
-704.966,1,0.143704,5,31,0,760.338,4.57235,2.95087,0.202573,1.0673,-0.158031,1.18299,0.314365,-1.74882,-0.848311,-0.176501,-0.0767242,1.49075,1.34173,0.176524,-1.57354,0.669469,0.595309,0.556216,0.838858,1.14028,-0.958198,2.2538,-0.6075,-0.466698,0.527915,0.232399,0.557838,1.16374,-0.987642,0.387255,-0.333563,-0.533691,1.08457,2.34282,0.532266,0.22272,0.682978,-1.14003,0.630778,-0.435873,0.644003,-0.415245,-0.276001,0.0347999,-1.05573,0.917925,-1.03982,0.38597,-1.36115,0.0432691,0.0441902,-0.548562,0.0358266,1.03765,0.247487,-1.48984,-1.64334,-0.343295,-2.70591,-0.944608,1.40124,-2.03555,0.161301,-0.821979,0.418043,-0.415771,1.16519,-0.522402,0.621304,0.551567,-2.09106,-0.133334,-1.51388,1.25606,-0.677546,-0.290758,-0.0422852,-0.852428,-1.88789,-1.96577,-0.459802,-0.587102,1.68481,-0.333479,-1.1061,-2.0327,0.883698,1.5556,1.72189,-0.714008,1.59402,0.391481,-0.438201,1.4166,-0.716141,0.466266,0.75191,0.640685,-0.325562,0.00145167,0.133877,0.414888,0.884553,0.13531,96.771,5.06058,0.0522944,1.22455,2.85882
-702.417,0.990251,0.143704,5,31,0,757.244,4.60914,2.96445,0.0995716,1.6385,-0.462037,1.38016,1.17619,-0.908555,-0.827597,-0.0176188,0.324186,0.714617,1.66244,0.212047,-2.67056,1.12165,1.1497,0.615378,1.29145,0.814531,0.00757947,1.71971,0.0692797,-1.29473,0.121699,-0.172142,0.156604,1.1408,-0.886921,0.725608,-0.710288,0.162902,0.161715,1.05979,-0.671965,1.07954,0.959401,-0.577891,0.21164,-0.610382,1.17345,-0.358693,-0.0393949,-1.17952,-0.655695,0.489704,-1.19225,0.401597,-0.65484,-0.195772,-0.156329,0.129551,0.205669,1.01838,0.453841,-1.95991,-2.4649,0.0355865,-2.40174,-1.6083,0.786269,-1.9184,0.127715,-1.42132,-0.00503563,0.756119,1.11996,-0.177251,0.814871,0.940841,-2.05384,0.142889,-1.58436,1.1469,-0.163677,-0.392182,0.176025,-0.858529,-1.99353,-1.55532,0.0200097,-0.174752,1.46612,-0.475438,-1.27923,-1.98791,0.773894,1.41366,1.7805,-0.909852,1.71407,0.507156,-0.618091,1.31739,-0.801409,0.485474,0.816873,0.599084,0.0390457,0.000646172,0.140601,0.443619,1.21979,0.172585,100.398,5.17941,0.0515888,1.1047,2.69854
-708.863,0.881127,0.143704,5,31,0,763.029,4.58781,2.93866,0.187285,0.70333,-1.41352,-0.202825,0.750048,2.32182,-0.243736,0.332388,0.0488214,-1.53755,-1.64201,-0.860431,2.27943,-1.79128,-1.40099,-0.880088,0.323119,-0.728017,1.02903,0.259638,-0.380379,1.07525,-0.852424,0.931368,1.48674,-1.49219,0.660886,-0.381854,1.18552,-0.131976,-0.938509,-1.0352,0.533495,0.148145,1.68608,-1.24338,0.523864,0.457506,0.455861,-1.63935,-2.01642,0.652026,-0.0441833,-0.261808,-2.22836,1.04714,-1.12917,0.112559,0.367342,0.00144414,0.0981611,0.765258,1.33773,1.21338,0.221752,-0.314841,-1.12757,-0.687461,1.25598,-1.51603,1.19083,-0.784056,0.453515,0.135123,0.85177,-0.756253,0.474812,0.904393,-2.57005,-0.336733,-1.73556,0.662882,-0.486407,-0.390702,-0.521272,-0.979933,-0.906919,-1.82247,-0.41453,-0.595145,1.8599,-1.25294,-1.66504,-1.97943,0.721824,0.648315,1.06693,-0.720366,1.30251,0.176166,-0.274159,1.03524,-1.55271,0.56062,0.624173,1.34481,0.129892,0.00693571,0.135665,0.413016,0.243764,0.0926917,98.2787,5.20253,0.0529364,1.20597,3.29361
-705.885,0.977948,0.143704,5,31,0,766.156,4.6183,2.92971,0.172479,-0.846256,0.0449766,-0.12043,0.29882,1.62368,0.73166,0.567811,-0.554454,-1.0132,0.947819,-0.248447,0.999047,1.47314,1.10087,-0.211117,-1.1035,-1.14775,-0.377278,1.17452,-0.0207552,0.314677,-1.50498,-0.790052,1.03049,-0.515205,-1.4771,0.784041,-0.201735,1.61135,0.750002,1.58068,-0.528693,0.992746,0.489274,-0.15502,0.133652,0.227343,0.318273,-0.416321,-0.429149,-1.51024,0.264919,0.379503,-2.28393,-0.263069,-1.24414,0.87114,-1.19212,0.322726,-0.19446,0.725017,-0.926754,-1.13262,-1.35058,0.232784,-1.81582,-1.11194,0.233322,-2.02824,0.949325,-1.91396,-0.36419,-0.662039,0.0730038,-0.281024,0.845985,0.871998,-2.5511,-0.771251,-1.80861,0.723249,-0.69931,-0.426624,-0.193436,-1.06367,-1.00169,-1.52635,-0.519593,-0.510758,1.76571,-0.618775,-1.47738,-2.07763,0.694714,0.555674,1.9429,-0.935486,1.06064,0.668402,-0.191289,1.04878,-1.58251,-0.0130953,0.931445,0.677791,-0.0200035,0.0287238,0.136163,0.431182,0.0614421,0.0948337,101.321,5.41181,0.0534124,1.18825,3.24785
-689.845,0.977245,0.143704,5,31,0,750.782,4.59306,2.93353,0.197674,-0.551307,-1.09774,0.252891,0.274403,1.43716,-0.967522,1.10341,0.694939,0.353411,-1.22506,0.612538,-1.64141,0.139261,-0.950347,0.0144674,-2.03708,-2.186,0.0851528,-0.0343429,1.85728,0.367433,0.259905,0.236407,0.395832,1.14592,0.312497,1.1344,0.0558983,0.289439,-0.41398,-0.163094,0.405472,0.277765,1.56187,-0.893276,0.574379,-0.0841581,1.42216,-1.41329,-1.27041,-0.446484,-0.720929,0.00185425,-1.7048,1.07019,-0.817356,-0.0904454,0.579922,0.532494,-0.446393,0.635216,1.08111,-0.417906,-1.74539,0.959524,-2.52608,-1.62428,0.508013,-2.70648,0.509162,-1.02317,-1.19743,-0.292398,1.52061,-0.388672,0.707038,0.774345,-2.16719,-0.394202,-1.70979,0.579135,-0.668027,-0.188168,-0.179704,-1.16832,-1.28351,-2.07494,-0.386408,-0.422483,2.14839,-0.476478,-1.02296,-1.8271,0.166327,1.00106,1.39314,-1.08735,1.37635,-0.0774285,-0.0491132,0.870986,-0.883843,0.10771,1.20443,1.0621,-0.199174,0.0496864,0.124411,0.420097,0.160184,0.13551,98.7959,5.25684,0.0532091,1.21857,2.72125
-693.741,0.796503,0.143704,5,63,0,740.608,4.58109,2.93067,0.246851,-1.22178,-0.381052,0.326343,0.499578,1.90116,-0.639496,1.17349,1.47258,0.717708,-1.2439,0.556411,-1.00864,0.193946,-0.552309,0.441441,-1.32896,-1.19277,0.135092,-0.0448689,1.83801,0.288511,-0.0385871,0.157711,0.68782,1.41034,1.38078,1.24541,-0.107669,-0.244704,-0.166275,-0.502628,0.259932,0.622586,0.884791,-0.874786,0.176916,-0.103772,1.29535,-0.841452,-1.31293,-0.392405,-0.680005,-0.00869503,-1.66954,1.32727,-1.01997,-0.130344,0.107877,0.477628,-0.392147,0.152775,0.562808,-0.298893,-1.50937,-0.065979,-2.56349,-1.16533,0.699636,-2.1498,0.584938,-1.08417,-0.973522,0.0353965,1.14412,-0.416218,0.566896,0.746806,-2.23052,-0.0463177,-1.79912,0.59425,-0.598848,-0.188702,0.0553889,-1.02562,-0.996375,-1.55073,-0.468054,-0.519001,2.10203,-0.704445,-1.0764,-1.61594,-0.0919727,0.785921,1.11667,-1.39182,1.10728,0.216087,-0.34825,0.886426,-1.0861,0.224404,1.10161,0.944732,-0.398742,0.0267217,0.116329,0.439918,0.671276,0.0879326,97.6211,5.20917,0.0533611,1.27999,3.43845
-681.179,0.986906,0.143704,5,31,0,731.522,4.6232,2.92811,0.228508,0.166859,-0.031348,2.18004,-0.91958,0.932629,-1.03714,0.106125,-0.676514,-2.09544,-0.179617,0.29853,0.232593,-1.08497,-0.620692,0.544377,-0.273678,-0.290097,0.140419,-1.29712,-1.32547,0.47175,-1.30523,-0.24618,-0.21805,0.65539,-0.228813,0.438358,0.102104,-0.626173,-0.158454,-0.439172,0.0314856,0.424378,1.20239,-1.46185,0.438157,-0.00277667,0.392486,-1.02128,-1.01692,-0.499401,-0.0485921,0.0335866,-1.53663,0.0540749,-0.551785,0.103977,-0.771371,0.240958,-0.185272,1.55511,-0.543114,-0.19366,-0.213302,-0.0409758,-1.77875,-1.13701,0.349429,-2.77469,0.337406,-1.53028,0.833971,0.456715,0.438638,-0.315369,0.447993,0.410878,-2.16877,-0.470514,-1.62429,0.464617,-0.373221,-0.386831,-0.196189,-0.795767,-1.17895,-1.2703,-0.328512,-0.271308,1.29232,-0.659554,-1.24832,-1.9184,0.745146,0.555905,1.26717,-0.228924,0.969802,0.105741,-0.410923,1.02693,-0.970562,0.28753,0.179186,0.726171,-0.122384,0.046591,0.14953,0.484322,2.36642,0.160178,101.819,5.44714,0.0534982,1.25672,3.44137
-686.066,0.94053,0.143704,5,31,0,734.574,4.57494,2.86783,0.154197,-0.126491,0.104549,-1.60619,1.63468,-1.0276,0.877922,0.404948,-0.902938,0.805564,-1.27949,0.0461372,-1.05074,0.775722,-0.0299645,-0.243486,-0.958723,0.519455,-0.519868,0.0878661,1.45947,-0.053544,1.4501,-0.905283,0.2519,-0.680112,0.0766911,-0.396104,0.176028,0.305144,0.0834371,0.391481,0.0579085,1.13148,1.09338,0.480114,0.507758,0.533506,1.30023,-0.392797,0.0867887,-0.663751,0.0176139,0.28467,-1.1829,0.571547,-0.688365,0.505289,0.541669,0.403932,0.855743,1.75893,0.862933,-0.490526,-1.08906,2.28682,-1.43962,-0.970076,1.3538,0.356867,1.17711,-0.251991,-0.784697,0.968027,1.46829,-0.258964,0.82146,0.788738,-1.76484,-0.0333016,-1.27996,0.562373,-0.427053,-0.0804421,0.0192249,-0.698208,-0.836968,-1.03129,-0.125804,0.00797628,1.42951,-0.456261,-0.680798,-1.44558,0.180785,0.934075,1.23633,-0.46899,0.854082,0.406803,-0.268237,1.03283,-0.809573,0.087751,0.878517,0.740012,-0.0417858,0.0422221,0.134587,0.551453,1.21292,0.115742,97.0224,5.51303,0.0568222,1.16672,3.17979
-687.059,0.896639,0.143704,5,31,0,728.065,4.62755,2.87541,0.109463,0.322931,0.59189,0.4983,0.0386203,1.11199,-0.198644,0.108083,1.12313,-2.3375,0.850832,0.251957,0.81609,-0.58135,-0.202332,-0.476225,-0.570909,1.19842,-0.319666,-0.750105,-0.294956,-0.0126402,-1.67916,-0.439085,1.21746,2.42494,-0.301566,0.400226,0.215063,0.172063,0.656744,0.230634,0.602593,1.31793,1.39492,-1.02359,0.965172,0.37626,0.879314,-1.3308,-0.892835,0.0281671,0.318205,0.454502,-1.14952,1.39523,-0.602834,0.219494,-0.757617,0.343791,0.239481,0.8635,0.0642461,0.16379,-1.08913,-1.0877,-2.17762,-0.706416,1.82736,-2.57477,0.822236,-2.13804,0.474262,0.346989,0.767668,-0.133271,0.559591,0.571173,-1.88523,0.0849997,-1.11366,0.868128,-0.496948,-0.187954,-0.253625,-0.697008,-1.12742,-0.993622,-0.165185,-0.263414,1.22879,-0.641409,-1.04318,-1.30078,0.639217,0.816713,1.07843,0.0213644,0.907281,0.309294,-0.116948,1.00683,-0.809125,0.406671,0.429673,0.861911,0.11594,0.00190153,0.133234,0.549617,0.0285442,0.129534,102.263,5.7669,0.0563929,1.11568,2.77864
-693.519,0.991284,0.143704,5,31,0,741.518,4.57398,2.91739,0.21907,-0.292479,-0.799238,0.397192,-0.628019,0.706256,1.03586,-0.326723,-0.362922,1.70312,-0.64555,-2.10208,-0.940841,-0.159874,0.366063,0.703213,1.68515,-0.750366,0.752144,1.61114,0.439466,0.361306,2.06651,-0.502233,-1.80925,-2.47943,0.400383,-0.260847,-0.148772,-0.0450965,0.280942,-0.181001,-0.535793,0.198353,1.0277,-0.455763,0.287636,-0.109022,0.900234,0.0795983,-0.583442,0.323309,-0.894332,0.379244,-0.989224,1.39824,-1.27136,-0.390519,0.93146,0.161436,-0.18317,0.968266,1.04898,-0.634564,-0.460519,1.5987,-1.259,-1.18934,-0.0554893,-0.510762,0.360315,-1.17081,-1.08543,0.822906,1.27462,0.0362957,0.592133,0.721633,-1.32396,0.0432372,-1.3172,0.212662,-0.410276,-0.202624,-0.114013,-0.836566,-1.66749,-1.25537,-0.133106,-0.291682,1.19164,-0.672454,-0.918459,-1.5257,0.340466,0.933078,1.10088,-0.613008,0.825187,0.322765,-0.177083,0.807183,-0.656939,0.114907,0.559677,0.867039,-0.118118,0.00191917,0.122837,0.608835,0.704326,0.10568,96.9287,5.24136,0.0540744,1.24492,3.15572
